E475  (15.01%)
   0.4464584     -0.6516590E-01
   0.4543307     -0.6460412E-01
   0.4622068     -0.6403218E-01
   0.4700871     -0.6345033E-01
   0.4779719     -0.6285890E-01
   0.4858612     -0.6225824E-01
   0.4937547     -0.6164873E-01
   0.5016517     -0.6103077E-01
   0.5095514     -0.6040479E-01
   0.5174526     -0.5977119E-01
   0.5253540     -0.5913010E-01
   0.5332547     -0.5848146E-01
   0.5411541     -0.5782520E-01
   0.5490517     -0.5716123E-01
   0.5569477     -0.5648940E-01
   0.5648424     -0.5580957E-01
   0.5727364     -0.5512161E-01
   0.5806306     -0.5442557E-01
   0.5885254     -0.5372158E-01
   0.5964212     -0.5300975E-01
   0.6043181     -0.5229024E-01
   0.6122160     -0.5156322E-01
   0.6201146     -0.5082886E-01
   0.6280133     -0.5008729E-01
   0.6359116     -0.4933853E-01
   0.6438087     -0.4858260E-01
   0.6517038     -0.4781954E-01
   0.6595959     -0.4704941E-01
   0.6674841     -0.4627227E-01
   0.6753672     -0.4548813E-01
   0.6832442     -0.4469671E-01
   0.6911143     -0.4389762E-01
   0.6989767     -0.4309047E-01
   0.7068313     -0.4227482E-01
   0.7146778     -0.4145023E-01
   0.7225163     -0.4061626E-01
   0.7303469     -0.3977259E-01
   0.7381696     -0.3891904E-01
   0.7459835     -0.3805548E-01
   0.7537878     -0.3718182E-01
   0.7615811     -0.3629802E-01
   0.7693615     -0.3540403E-01
   0.7771265     -0.3449914E-01
   0.7848723     -0.3358240E-01
   0.7925941     -0.3265303E-01
   0.8002859     -0.3171045E-01
   0.8079405     -0.3075430E-01
   0.8155504     -0.2978365E-01
   0.8231096     -0.2879506E-01
   0.8306167     -0.2778430E-01
   0.8380739     -0.2674674E-01
   0.8454876     -0.2567734E-01
   0.8528674     -0.2457096E-01
   0.8602252     -0.2342563E-01
   0.8675728     -0.2224093E-01
   0.8749212     -0.2101633E-01
   0.8822811     -0.1975113E-01
   0.8896627     -0.1844542E-01
   0.8970725     -0.1710531E-01
   0.9045068     -0.1574102E-01
   0.9119498     -0.1436526E-01
   0.9193736     -0.1299305E-01
   0.9267413     -0.1163751E-01
   0.9340170     -0.1030811E-01
   0.9411701     -0.9012785E-02
   0.9481759     -0.7758031E-02
   0.9550100     -0.6550591E-02
   0.9616393     -0.5398686E-02
   0.9680253     -0.4310356E-02
   0.9741354     -0.3298039E-02
   0.9799570     -0.2383417E-02
   0.9854962     -0.1580658E-02
   0.9907701     -0.9002657E-03
   0.9958043     -0.3562426E-03
    1.000000       0.000000    
