E230  (9.96%)
   0.7805549E-01  0.3342324E-01
   0.7233533E-01  0.3237124E-01
   0.6678332E-01  0.3127656E-01
   0.6139528E-01  0.3013569E-01
   0.5614863E-01  0.2894161E-01
   0.5100947E-01  0.2768375E-01
   0.4597109E-01  0.2635582E-01
   0.4112057E-01  0.2497861E-01
   0.3660181E-01  0.2359949E-01
   0.3252906E-01  0.2226977E-01
   0.2893373E-01  0.2101283E-01
   0.2576149E-01  0.1981722E-01
   0.2293022E-01  0.1866350E-01
   0.2036792E-01  0.1753378E-01
   0.1801844E-01  0.1641297E-01
   0.1583927E-01  0.1529155E-01
   0.1381431E-01  0.1417833E-01
   0.1195400E-01  0.1309665E-01
   0.1027028E-01  0.1207077E-01
   0.8762820E-02  0.1111630E-01
   0.7418698E-02  0.1023812E-01
   0.6221389E-02  0.9431384E-02
   0.5165705E-02  0.8676861E-02
   0.4241701E-02  0.7955362E-02
   0.3435928E-02  0.7252853E-02
   0.2735818E-02  0.6559081E-02
   0.2130828E-02  0.5866339E-02
   0.1612505E-02  0.5168582E-02
   0.1174249E-02  0.4460831E-02
   0.8110346E-03  0.3738783E-02
   0.5187416E-03  0.3002247E-02
   0.2935600E-03  0.2258279E-02
   0.1328187E-03  0.1513161E-02
   0.3506773E-04  0.7718030E-03
   0.8773438E-07  0.3819002E-04
   0.2898054E-04 -0.6842837E-03
   0.1243759E-03 -0.1392541E-02
   0.2908058E-03 -0.2083577E-02
   0.5327585E-03 -0.2756795E-02
   0.8509558E-03 -0.3417616E-02
   0.1247164E-02 -0.4072219E-02
   0.1725103E-02 -0.4727013E-02
   0.2290558E-02 -0.5389123E-02
   0.2951533E-02 -0.6066986E-02
   0.3718144E-02 -0.6771114E-02
   0.4601478E-02 -0.7514930E-02
   0.5608976E-02 -0.8315071E-02
   0.6743086E-02 -0.9186715E-02
   0.8019193E-02 -0.1013509E-01
   0.9450001E-02 -0.1115655E-01
   0.1103519E-01 -0.1223575E-01
   0.1275975E-01 -0.1334723E-01
   0.1460605E-01 -0.1446628E-01
   0.1657814E-01 -0.1558414E-01
   0.1870966E-01 -0.1671192E-01
   0.2104710E-01 -0.1786709E-01
   0.2365295E-01 -0.1907067E-01
   0.2661006E-01 -0.2034832E-01
   0.3001337E-01 -0.2172718E-01
   0.3391549E-01 -0.2321486E-01
   0.3827093E-01 -0.2477158E-01
   0.4293968E-01 -0.2632987E-01
   0.4776676E-01 -0.2783361E-01
   0.5269054E-01 -0.2926820E-01
   0.5774418E-01 -0.3064760E-01
   0.6296775E-01 -0.3198448E-01
   0.6838527E-01 -0.3328608E-01
   0.7399423E-01 -0.3455364E-01
   0.7975783E-01 -0.3578076E-01
   0.8562813E-01 -0.3695743E-01
   0.9156547E-01 -0.3807738E-01
   0.9754462E-01 -0.3913894E-01
   0.1035580     -0.4014443E-01
   0.1096122     -0.4109815E-01
   0.1157147     -0.4200380E-01
   0.1218697     -0.4286440E-01
   0.1280773     -0.4368247E-01
   0.1343333     -0.4446010E-01
   0.1406300     -0.4519844E-01
   0.1469597     -0.4589786E-01
   0.1533160     -0.4655907E-01
   0.1596942     -0.4718310E-01
   0.1660912     -0.4777127E-01
   0.1725057     -0.4832511E-01
   0.1789378     -0.4884580E-01
   0.1853872     -0.4933435E-01
   0.1918538     -0.4979177E-01
   0.1983370     -0.5021909E-01
   0.2048362     -0.5061731E-01
   0.2113505     -0.5098747E-01
   0.2178788     -0.5133038E-01
   0.2244205     -0.5164684E-01
   0.2309745     -0.5193765E-01
   0.2375402     -0.5220363E-01
   0.2441169     -0.5244565E-01
   0.2507040     -0.5266456E-01
   0.2573009     -0.5286112E-01
   0.2639071     -0.5303597E-01
   0.2705223     -0.5318969E-01
   0.2771459     -0.5332293E-01
   0.2837775     -0.5343632E-01
   0.2904166     -0.5353049E-01
   0.2970628     -0.5360610E-01
   0.3037157     -0.5366366E-01
   0.3103748     -0.5370362E-01
   0.3170397     -0.5372642E-01
   0.3237102     -0.5373250E-01
   0.3303858     -0.5372231E-01
   0.3370663     -0.5369633E-01
   0.3437512     -0.5365500E-01
   0.3504404     -0.5359870E-01
   0.3571335     -0.5352772E-01
   0.3638302     -0.5344236E-01
   0.3705303     -0.5334291E-01
   0.3772336     -0.5322967E-01
   0.3839398     -0.5310295E-01
   0.3906487     -0.5296304E-01
   0.3973600     -0.5281024E-01
   0.4040735     -0.5264475E-01
   0.4107893     -0.5246678E-01
   0.4175071     -0.5227656E-01
   0.4242270     -0.5207429E-01
   0.4309490     -0.5186018E-01
   0.4376732     -0.5163444E-01
   0.4443998     -0.5139728E-01
   0.4511290     -0.5114891E-01
   0.4578607     -0.5088955E-01
   0.4645950     -0.5061942E-01
   0.4713317     -0.5033877E-01
   0.4780706     -0.5004782E-01
   0.4848113     -0.4974683E-01
   0.4915532     -0.4943605E-01
   0.4982959     -0.4911568E-01
   0.5050388     -0.4878580E-01
   0.5117815     -0.4844645E-01
   0.5185239     -0.4809769E-01
   0.5252660     -0.4773953E-01
   0.5320079     -0.4737201E-01
   0.5387499     -0.4699513E-01
   0.5454925     -0.4660891E-01
   0.5522363     -0.4621342E-01
   0.5589819     -0.4580884E-01
   0.5657294     -0.4539535E-01
   0.5724790     -0.4497315E-01
   0.5792306     -0.4454243E-01
   0.5859838     -0.4410342E-01
   0.5927383     -0.4365636E-01
   0.5994932     -0.4320146E-01
   0.6062479     -0.4273877E-01
   0.6130019     -0.4226830E-01
   0.6197547     -0.4179003E-01
   0.6265064     -0.4130394E-01
   0.6332568     -0.4080999E-01
   0.6400062     -0.4030813E-01
   0.6467551     -0.3979829E-01
   0.6535040     -0.3928047E-01
   0.6602534     -0.3875476E-01
   0.6670036     -0.3822123E-01
   0.6737546     -0.3768000E-01
   0.6805066     -0.3713118E-01
   0.6872593     -0.3657490E-01
   0.6940124     -0.3601131E-01
   0.7007654     -0.3544051E-01
   0.7075179     -0.3486253E-01
   0.7142695     -0.3427737E-01
   0.7210201     -0.3368503E-01
   0.7277696     -0.3308548E-01
   0.7345180     -0.3247870E-01
   0.7412655     -0.3186465E-01
   0.7480125     -0.3124328E-01
   0.7547592     -0.3061459E-01
   0.7615056     -0.2997860E-01
   0.7682517     -0.2933532E-01
   0.7749971     -0.2868479E-01
   0.7817416     -0.2802707E-01
   0.7884845     -0.2736223E-01
   0.7952252     -0.2669022E-01
   0.8019632     -0.2601091E-01
   0.8086983     -0.2532414E-01
   0.8154304     -0.2462974E-01
   0.8221597     -0.2392752E-01
   0.8288866     -0.2321726E-01
   0.8356114     -0.2249880E-01
   0.8423345     -0.2177206E-01
   0.8490560     -0.2103698E-01
   0.8557757     -0.2029354E-01
   0.8624929     -0.1954174E-01
   0.8692070     -0.1878159E-01
   0.8759168     -0.1801289E-01
   0.8826207     -0.1723541E-01
   0.8893166     -0.1644900E-01
   0.8960020     -0.1565356E-01
   0.9026736     -0.1484896E-01
   0.9093273     -0.1403422E-01
   0.9159560     -0.1320819E-01
   0.9225505     -0.1237015E-01
   0.9290991     -0.1151977E-01
   0.9355883     -0.1065544E-01
   0.9420019     -0.9772941E-02
   0.9483219     -0.8868650E-02
   0.9545299     -0.7939994E-02
   0.9606089     -0.6985315E-02
   0.9665476     -0.6003168E-02
   0.9723417     -0.4991920E-02
   0.9779853     -0.3957445E-02
   0.9834046     -0.2940927E-02
   0.9884468     -0.1998533E-02
   0.9929823     -0.1174849E-02
   0.9969652     -0.4895068E-03
    1.000000      0.4912791E-19
