E62  (5.62%)
    1.000000      0.6776262E-20
   0.9972984      0.8755165E-03
   0.9934219      0.2189017E-02
   0.9887476      0.3836594E-02
   0.9835447      0.5707335E-02
   0.9780560      0.7683822E-02
   0.9724769      0.9658832E-02
   0.9668885      0.1157792E-01
   0.9613140      0.1342317E-01
   0.9557465      0.1518842E-01
   0.9501570      0.1687951E-01
   0.9445184      0.1850889E-01
   0.9388129      0.2008576E-01
   0.9330325      0.2161605E-01
   0.9271783      0.2310396E-01
   0.9212550      0.2455383E-01
   0.9152691      0.2597007E-01
   0.9092294      0.2735712E-01
   0.9031463      0.2871813E-01
   0.8970293      0.3005340E-01
   0.8908864      0.3136328E-01
   0.8847239      0.3264867E-01
   0.8785463      0.3391099E-01
   0.8723561      0.3515147E-01
   0.8661548      0.3637057E-01
   0.8599435      0.3756872E-01
   0.8537229      0.3874642E-01
   0.8474935      0.3990426E-01
   0.8412553      0.4104291E-01
   0.8350082      0.4216302E-01
   0.8287521      0.4326520E-01
   0.8224875      0.4435004E-01
   0.8162148      0.4541808E-01
   0.8099347      0.4646983E-01
   0.8036483      0.4750572E-01
   0.7973566      0.4852585E-01
   0.7910602      0.4953026E-01
   0.7847600      0.5051900E-01
   0.7784564      0.5149217E-01
   0.7721499      0.5244991E-01
   0.7658406      0.5339233E-01
   0.7595287      0.5431956E-01
   0.7532142      0.5523161E-01
   0.7468972      0.5612854E-01
   0.7405776      0.5701039E-01
   0.7342556      0.5787720E-01
   0.7279311      0.5872901E-01
   0.7216042      0.5956586E-01
   0.7152748      0.6038773E-01
   0.7089432      0.6119455E-01
   0.7026096      0.6198626E-01
   0.6962743      0.6276278E-01
   0.6899378      0.6352399E-01
   0.6836007      0.6426982E-01
   0.6772638      0.6500010E-01
   0.6709276      0.6571449E-01
   0.6645928      0.6641254E-01
   0.6582595      0.6709385E-01
   0.6519278      0.6775803E-01
   0.6455977      0.6840472E-01
   0.6392688      0.6903358E-01
   0.6329405      0.6964429E-01
   0.6266123      0.7023667E-01
   0.6202837      0.7081069E-01
   0.6139543      0.7136628E-01
   0.6076238      0.7190336E-01
   0.6012922      0.7242183E-01
   0.5949595      0.7292159E-01
   0.5886261      0.7340251E-01
   0.5822923      0.7386447E-01
   0.5759583      0.7430726E-01
   0.5696246      0.7473069E-01
   0.5632913      0.7513460E-01
   0.5569583      0.7551880E-01
   0.5506257      0.7588314E-01
   0.5442933      0.7622746E-01
   0.5379606      0.7655160E-01
   0.5316275      0.7685553E-01
   0.5252935      0.7713932E-01
   0.5189584      0.7740302E-01
   0.5126221      0.7764669E-01
   0.5062844      0.7787038E-01
   0.4999452      0.7807414E-01
   0.4936046      0.7825800E-01
   0.4872627      0.7842201E-01
   0.4809195      0.7856628E-01
   0.4745751      0.7869092E-01
   0.4682296      0.7879605E-01
   0.4618830      0.7888178E-01
   0.4555351      0.7894823E-01
   0.4491859      0.7899551E-01
   0.4428352      0.7902374E-01
   0.4364830      0.7903303E-01
   0.4301291      0.7902349E-01
   0.4237737      0.7899522E-01
   0.4174171      0.7894833E-01
   0.4110596      0.7888294E-01
   0.4047018      0.7879917E-01
   0.3983445      0.7869714E-01
   0.3919887      0.7857696E-01
   0.3856351      0.7843843E-01
   0.3792845      0.7828127E-01
   0.3729373      0.7810520E-01
   0.3665936      0.7790991E-01
   0.3602533      0.7769512E-01
   0.3539160      0.7746052E-01
   0.3475813      0.7720578E-01
   0.3412482      0.7693070E-01
   0.3349163      0.7663519E-01
   0.3285853      0.7631915E-01
   0.3222554      0.7598253E-01
   0.3159269      0.7562528E-01
   0.3096007      0.7524738E-01
   0.3032777      0.7484882E-01
   0.2969593      0.7442943E-01
   0.2906466      0.7398874E-01
   0.2843403      0.7352625E-01
   0.2780410      0.7304144E-01
   0.2717487      0.7253376E-01
   0.2654631      0.7200265E-01
   0.2591836      0.7144752E-01
   0.2529094      0.7086785E-01
   0.2466400      0.7026329E-01
   0.2403751      0.6963349E-01
   0.2341150      0.6897817E-01
   0.2278604      0.6829709E-01
   0.2216122      0.6759004E-01
   0.2153718      0.6685681E-01
   0.2091408      0.6609671E-01
   0.2029208      0.6530892E-01
   0.1967130      0.6449261E-01
   0.1905185      0.6364695E-01
   0.1843382      0.6277113E-01
   0.1781729      0.6186431E-01
   0.1720232      0.6092554E-01
   0.1658894      0.5995379E-01
   0.1597715      0.5894800E-01
   0.1536693      0.5790703E-01
   0.1475822      0.5682971E-01
   0.1415093      0.5571470E-01
   0.1354512      0.5456035E-01
   0.1294107      0.5336535E-01
   0.1233933      0.5212900E-01
   0.1174067      0.5085132E-01
   0.1114608      0.4953296E-01
   0.1055651      0.4817383E-01
   0.9972230E-01  0.4677179E-01
   0.9392695E-01  0.4532282E-01
   0.8816625E-01  0.4382077E-01
   0.8242079E-01  0.4225703E-01
   0.7667748E-01  0.4062287E-01
   0.7095400E-01  0.3891754E-01
   0.6530257E-01  0.3715222E-01
   0.5980194E-01  0.3535012E-01
   0.5452469E-01  0.3353397E-01
   0.4946564E-01  0.3169893E-01
   0.4454415E-01  0.2981163E-01
   0.3962222E-01  0.2780883E-01
   0.3453133E-01  0.2559962E-01
   0.2937515E-01  0.2320221E-01
   0.2469955E-01  0.2087405E-01
   0.2089049E-01  0.1885002E-01
   0.1779320E-01  0.1707679E-01
   0.1512507E-01  0.1541754E-01
   0.1268527E-01  0.1375640E-01
   0.1030718E-01  0.1196705E-01
   0.7935016E-02  0.1001320E-01
   0.5868310E-02  0.8197868E-02
   0.4292058E-02  0.6762105E-02
   0.3097504E-02  0.5644567E-02
   0.2187597E-02  0.4717921E-02
   0.1490316E-02  0.3897365E-02
   0.9566712E-03  0.3137439E-02
   0.5565289E-03  0.2411726E-02
   0.2714325E-03  0.1703060E-02
   0.9039275E-04  0.9989460E-03
   0.7327506E-05  0.2900302E-03
   0.1500064E-04 -0.4188867E-03
   0.1061945E-03 -0.1113594E-02
   0.2775096E-03 -0.1780879E-02
   0.5290048E-03 -0.2407367E-02
   0.8643492E-03 -0.2978004E-02
   0.1291064E-02 -0.3476512E-02
   0.1816824E-02 -0.3901899E-02
   0.2452241E-02 -0.4260155E-02
   0.3215190E-02 -0.4555573E-02
   0.4134970E-02 -0.4791574E-02
   0.5260836E-02 -0.4972616E-02
   0.6679486E-02 -0.5111029E-02
   0.8541306E-02 -0.5254012E-02
   0.1116072E-01 -0.5469175E-02
   0.1484428E-01 -0.5771177E-02
   0.1861362E-01 -0.6016954E-02
   0.2195373E-01 -0.6128691E-02
   0.2525424E-01 -0.6141559E-02
   0.2880947E-01 -0.6072364E-02
   0.3296328E-01 -0.5913862E-02
   0.3827456E-01 -0.5641698E-02
   0.4440660E-01 -0.5286273E-02
   0.5018204E-01 -0.4916835E-02
   0.5623198E-01 -0.4492779E-02
   0.6244565E-01 -0.4017191E-02
   0.6832472E-01 -0.3531925E-02
   0.7414400E-01 -0.3023427E-02
   0.8007983E-01 -0.2481820E-02
   0.8623703E-01 -0.1901931E-02
   0.9262853E-01 -0.1287382E-02
   0.9902285E-01 -0.6637224E-03
   0.1053623     -0.3787495E-04
   0.1117167      0.5958868E-03
   0.1181266      0.1240604E-02
   0.1245739      0.1893424E-02
   0.1309821      0.2545507E-02
   0.1373701      0.3197681E-02
   0.1437578      0.3850933E-02
   0.1501584      0.4505585E-02
   0.1565785      0.5161286E-02
   0.1630182      0.5816990E-02
   0.1694715      0.6471168E-02
   0.1759305      0.7122523E-02
   0.1823887      0.7769983E-02
   0.1888417      0.8412671E-02
   0.1952867      0.9049898E-02
   0.2017226      0.9681161E-02
   0.2081501      0.1030613E-01
   0.2145713      0.1092467E-01
   0.2209883      0.1153670E-01
   0.2274028      0.1214212E-01
   0.2338162      0.1274077E-01
   0.2402296      0.1333247E-01
   0.2466435      0.1391699E-01
