E64  (8.45%)
    1.000000      0.1355253E-18
   0.9971770      0.6658888E-03
   0.9933742      0.1610572E-02
   0.9889170      0.2765161E-02
   0.9838585      0.4096989E-02
   0.9783932      0.5530555E-02
   0.9727456      0.6982367E-02
   0.9669982      0.8410270E-02
   0.9611387      0.9815463E-02
   0.9551611      0.1120155E-01
   0.9490755      0.1256874E-01
   0.9429034      0.1391577E-01
   0.9366646      0.1524265E-01
   0.9303744      0.1655114E-01
   0.9240423      0.1784405E-01
   0.9176740      0.1912269E-01
   0.9112757      0.2038771E-01
   0.9048543      0.2163977E-01
   0.8984176      0.2287940E-01
   0.8919732      0.2410589E-01
   0.8855268      0.2531774E-01
   0.8790821      0.2651381E-01
   0.8726403      0.2769342E-01
   0.8662009      0.2885630E-01
   0.8597613      0.3000274E-01
   0.8533195      0.3113325E-01
   0.8468736      0.3224824E-01
   0.8404225      0.3334801E-01
   0.8339657      0.3443274E-01
   0.8275031      0.3550255E-01
   0.8210351      0.3655755E-01
   0.8145622      0.3759785E-01
   0.8080848      0.3862359E-01
   0.8016033      0.3963488E-01
   0.7951185      0.4063184E-01
   0.7886308      0.4161455E-01
   0.7821409      0.4258293E-01
   0.7756493      0.4353684E-01
   0.7691562      0.4447616E-01
   0.7626619      0.4540080E-01
   0.7561665      0.4631068E-01
   0.7496700      0.4720572E-01
   0.7431723      0.4808591E-01
   0.7366733      0.4895124E-01
   0.7301728      0.4980171E-01
   0.7236706      0.5063732E-01
   0.7171665      0.5145808E-01
   0.7106604      0.5226399E-01
   0.7041521      0.5305505E-01
   0.6976413      0.5383131E-01
   0.6911278      0.5459284E-01
   0.6846118      0.5533972E-01
   0.6780933      0.5607201E-01
   0.6715724      0.5678975E-01
   0.6650494      0.5749299E-01
   0.6585247      0.5818174E-01
   0.6519988      0.5885596E-01
   0.6454720      0.5951551E-01
   0.6389446      0.6016027E-01
   0.6324170      0.6079010E-01
   0.6258892      0.6140490E-01
   0.6193613      0.6200457E-01
   0.6128334      0.6258899E-01
   0.6063054      0.6315810E-01
   0.5997772      0.6371183E-01
   0.5932487      0.6425014E-01
   0.5867198      0.6477297E-01
   0.5801903      0.6528027E-01
   0.5736602      0.6577198E-01
   0.5671292      0.6624806E-01
   0.5605972      0.6670845E-01
   0.5540641      0.6715311E-01
   0.5475298      0.6758203E-01
   0.5409945      0.6799516E-01
   0.5344582      0.6839247E-01
   0.5279214      0.6877391E-01
   0.5213843      0.6913944E-01
   0.5148475      0.6948901E-01
   0.5083115      0.6982254E-01
   0.5017770      0.7013980E-01
   0.4952443      0.7044058E-01
   0.4887135      0.7072468E-01
   0.4821846      0.7099189E-01
   0.4756573      0.7124203E-01
   0.4691312      0.7147489E-01
   0.4626057      0.7169031E-01
   0.4560801      0.7188821E-01
   0.4495537      0.7206861E-01
   0.4430265      0.7223150E-01
   0.4364983      0.7237688E-01
   0.4299696      0.7250476E-01
   0.4234408      0.7261510E-01
   0.4169130      0.7270792E-01
   0.4103871      0.7278313E-01
   0.4038642      0.7284041E-01
   0.3973452      0.7287941E-01
   0.3908304      0.7289977E-01
   0.3843202      0.7290114E-01
   0.3778142      0.7288318E-01
   0.3713122      0.7284554E-01
   0.3648132      0.7278787E-01
   0.3583166      0.7270997E-01
   0.3518216      0.7261166E-01
   0.3453281      0.7249281E-01
   0.3388363      0.7235328E-01
   0.3323464      0.7219291E-01
   0.3258594      0.7201161E-01
   0.3193764      0.7180925E-01
   0.3128987      0.7158555E-01
   0.3064274      0.7134004E-01
   0.2999632      0.7107223E-01
   0.2935065      0.7078163E-01
   0.2870572      0.7046775E-01
   0.2806148      0.7013006E-01
   0.2741787      0.6976803E-01
   0.2677478      0.6938120E-01
   0.2613217      0.6896922E-01
   0.2549003      0.6853177E-01
   0.2484841      0.6806856E-01
   0.2420741      0.6757935E-01
   0.2356717      0.6706397E-01
   0.2292790      0.6652218E-01
   0.2228979      0.6595330E-01
   0.2165302      0.6535651E-01
   0.2101771      0.6473097E-01
   0.2038393      0.6407582E-01
   0.1975172      0.6339018E-01
   0.1912108      0.6267314E-01
   0.1849197      0.6192376E-01
   0.1786442      0.6114112E-01
   0.1723848      0.6032436E-01
   0.1661422      0.5947269E-01
   0.1599177      0.5858538E-01
   0.1537127      0.5766174E-01
   0.1475297      0.5670047E-01
   0.1413719      0.5570019E-01
   0.1352434      0.5465976E-01
   0.1291493      0.5357834E-01
   0.1230953      0.5245544E-01
   0.1170874      0.5129040E-01
   0.1111297      0.5008160E-01
   0.1052227      0.4882682E-01
   0.9936375E-01  0.4752320E-01
   0.9354721E-01  0.4616716E-01
   0.8776673E-01  0.4475420E-01
   0.8202656E-01  0.4328117E-01
   0.7634741E-01  0.4174958E-01
   0.7076418E-01  0.4016626E-01
   0.6532111E-01  0.3854294E-01
   0.6005568E-01  0.3688842E-01
   0.5497109E-01  0.3520049E-01
   0.5004018E-01  0.3346751E-01
   0.4521602E-01  0.3166919E-01
   0.4045269E-01  0.2978166E-01
   0.3579840E-01  0.2781695E-01
   0.3141638E-01  0.2584613E-01
   0.2747783E-01  0.2396428E-01
   0.2405126E-01  0.2222442E-01
   0.2107608E-01  0.2060729E-01
   0.1844869E-01  0.1907195E-01
   0.1608147E-01  0.1758080E-01
   0.1390820E-01  0.1610180E-01
   0.1188489E-01  0.1461901E-01
   0.1001769E-01  0.1316031E-01
   0.8342151E-02  0.1177966E-01
   0.6877661E-02  0.1051984E-01
   0.5613454E-02  0.9394745E-02
   0.4524406E-02  0.8394348E-02
   0.3596797E-02  0.7487947E-02
   0.2812576E-02  0.6645110E-02
