E385  (8.41%)
    1.000000      0.6505212E-18
   0.9971054      0.7573558E-03
   0.9932091      0.1796372E-02
   0.9886971      0.3023210E-02
   0.9836316      0.4422426E-02
   0.9781073      0.5960345E-02
   0.9722671      0.7580763E-02
   0.9662381      0.9231950E-02
   0.9601130      0.1088144E-01
   0.9539481      0.1250878E-01
   0.9477543      0.1410762E-01
   0.9415242      0.1568087E-01
   0.9352516      0.1723163E-01
   0.9289334      0.1876224E-01
   0.9225694      0.2027480E-01
   0.9161616      0.2177175E-01
   0.9097140      0.2325531E-01
   0.9032322      0.2472742E-01
   0.8967238      0.2618933E-01
   0.8901961      0.2764055E-01
   0.8836548      0.2908050E-01
   0.8771040      0.3050902E-01
   0.8705456      0.3192641E-01
   0.8639802      0.3333327E-01
   0.8574073      0.3473009E-01
   0.8508271      0.3611724E-01
   0.8442400      0.3749497E-01
   0.8376471      0.3886344E-01
   0.8310499      0.4022269E-01
   0.8244503      0.4157246E-01
   0.8178494      0.4291237E-01
   0.8112481      0.4424214E-01
   0.8046465      0.4556160E-01
   0.7980443      0.4687071E-01
   0.7914405      0.4816954E-01
   0.7848340      0.4945836E-01
   0.7782240      0.5073749E-01
   0.7716100      0.5200715E-01
   0.7649921      0.5326748E-01
   0.7583710      0.5451851E-01
   0.7517475      0.5576021E-01
   0.7451232      0.5699232E-01
   0.7384991      0.5821434E-01
   0.7318763      0.5942581E-01
   0.7252551      0.6062633E-01
   0.7186359      0.6181559E-01
   0.7120185      0.6299332E-01
   0.7054024      0.6415932E-01
   0.6987869      0.6531350E-01
   0.6921715      0.6645578E-01
   0.6855560      0.6758605E-01
   0.6789402      0.6870416E-01
   0.6723241      0.6980994E-01
   0.6657080      0.7090317E-01
   0.6590924      0.7198359E-01
   0.6524779      0.7305075E-01
   0.6458651      0.7410404E-01
   0.6392548      0.7514289E-01
   0.6326476      0.7616670E-01
   0.6260446      0.7717489E-01
   0.6194465      0.7816687E-01
   0.6128543      0.7914204E-01
   0.6062689      0.8009954E-01
   0.5996909      0.8103837E-01
   0.5931209      0.8195757E-01
   0.5865590      0.8285623E-01
   0.5800050      0.8373349E-01
   0.5734587      0.8458852E-01
   0.5669195      0.8542053E-01
   0.5603868      0.8622889E-01
   0.5538598      0.8701309E-01
   0.5473379      0.8777262E-01
   0.5408206      0.8850697E-01
   0.5343072      0.8921562E-01
   0.5277972      0.8989805E-01
   0.5212900      0.9055370E-01
   0.5147854      0.9118211E-01
   0.5082828      0.9178293E-01
   0.5017823      0.9235584E-01
   0.4952836      0.9290047E-01
   0.4887870      0.9341649E-01
   0.4822925      0.9390352E-01
   0.4758007      0.9436120E-01
   0.4693120      0.9478914E-01
   0.4628269      0.9518686E-01
   0.4563458      0.9555389E-01
   0.4498690      0.9588977E-01
   0.4433966      0.9619404E-01
   0.4369286      0.9646625E-01
   0.4304650      0.9670597E-01
   0.4240054      0.9691277E-01
   0.4175497      0.9708631E-01
   0.4110975      0.9722631E-01
   0.4046488      0.9733248E-01
   0.3982035      0.9740451E-01
   0.3917614      0.9744210E-01
   0.3853227      0.9744494E-01
   0.3788874      0.9741273E-01
   0.3724557      0.9734527E-01
   0.3660274      0.9724242E-01
   0.3596025      0.9710403E-01
   0.3531806      0.9692994E-01
   0.3467614      0.9671998E-01
   0.3403441      0.9647395E-01
   0.3339282      0.9619166E-01
   0.3275128      0.9587316E-01
   0.3210974      0.9551864E-01
   0.3146816      0.9512829E-01
   0.3082653      0.9470228E-01
   0.3018487      0.9424082E-01
   0.2954321      0.9374413E-01
   0.2890161      0.9321240E-01
   0.2826015      0.9264567E-01
   0.2761892      0.9204397E-01
   0.2697805      0.9140737E-01
   0.2633767      0.9073597E-01
   0.2569792      0.9002993E-01
   0.2505898      0.8928943E-01
   0.2442102      0.8851432E-01
   0.2378420      0.8770413E-01
   0.2314868      0.8685840E-01
   0.2251455      0.8597663E-01
   0.2188190      0.8505831E-01
   0.2125078      0.8410292E-01
   0.2062123      0.8310987E-01
   0.1999328      0.8207848E-01
   0.1936700      0.8100811E-01
   0.1874245      0.7989817E-01
   0.1811970      0.7874806E-01
   0.1749884      0.7755726E-01
   0.1687997      0.7632508E-01
   0.1626327      0.7505076E-01
   0.1564894      0.7373366E-01
   0.1503723      0.7237333E-01
   0.1442846      0.7096948E-01
   0.1382296      0.6952189E-01
   0.1322113      0.6802956E-01
   0.1262339      0.6649127E-01
   0.1203014      0.6490599E-01
   0.1144175      0.6327281E-01
   0.1085858      0.6159099E-01
   0.1028099      0.5985955E-01
   0.9709227E-01  0.5807721E-01
   0.9143398E-01  0.5624237E-01
   0.8583500E-01  0.5435318E-01
   0.8029462E-01  0.5240729E-01
   0.7481790E-01  0.5040237E-01
   0.6942279E-01  0.4834057E-01
   0.6413845E-01  0.4623000E-01
   0.5900119E-01  0.4408419E-01
   0.5404588E-01  0.4191708E-01
   0.4928448E-01  0.3973239E-01
   0.4470320E-01  0.3752326E-01
   0.4027245E-01  0.3527459E-01
   0.3596035E-01  0.3296733E-01
   0.3179736E-01  0.3061408E-01
   0.2789855E-01  0.2828404E-01
   0.2438619E-01  0.2606842E-01
   0.2131529E-01  0.2402687E-01
   0.1865384E-01  0.2215221E-01
   0.1632265E-01  0.2040459E-01
   0.1424819E-01  0.1874462E-01
   0.1237381E-01  0.1713976E-01
   0.1065710E-01  0.1556490E-01
   0.9075472E-02  0.1401875E-01
   0.7634661E-02  0.1252942E-01
   0.6346481E-02  0.1113255E-01
   0.5211823E-02  0.9851732E-02
   0.4218541E-02  0.8692660E-02
   0.3350742E-02  0.7646678E-02
   0.2605104E-02  0.6691045E-02
   0.1973855E-02  0.5801540E-02
   0.1445748E-02  0.4959073E-02
   0.1010503E-02  0.4149185E-02
   0.6598562E-03  0.3360797E-02
   0.3875921E-03  0.2585133E-02
   0.1893225E-03  0.1814928E-02
   0.6225369E-04  0.1044011E-02
   0.4302109E-05  0.2736194E-03
   0.1383444E-04 -0.4861115E-03
   0.9071900E-04 -0.1225817E-02
   0.2364403E-03 -0.1936926E-02
   0.4542864E-03 -0.2610963E-02
   0.7497535E-03 -0.3238844E-02
   0.1131161E-02 -0.3810223E-02
   0.1605408E-02 -0.4321210E-02
   0.2175681E-02 -0.4777786E-02
   0.2847572E-02 -0.5185630E-02
   0.3629848E-02 -0.5549944E-02
   0.4534862E-02 -0.5876254E-02
   0.5578659E-02 -0.6171759E-02
   0.6779173E-02 -0.6447997E-02
   0.8147585E-02 -0.6725852E-02
   0.9696939E-02 -0.7022802E-02
   0.1145830E-01 -0.7337487E-02
   0.1344853E-01 -0.7660740E-02
   0.1564808E-01 -0.7974703E-02
   0.1800494E-01 -0.8257940E-02
