E71  (5.15%)
    1.000000     -0.1185846E-18
   0.9967443      0.9953461E-03
   0.9918766      0.2544100E-02
   0.9864212      0.4324518E-02
   0.9808295      0.6153935E-02
   0.9751661      0.7980704E-02
   0.9694762      0.9763997E-02
   0.9637906      0.1148298E-01
   0.9581163      0.1312810E-01
   0.9524380      0.1469872E-01
   0.9467352      0.1620336E-01
   0.9409940      0.1764980E-01
   0.9352082      0.1904340E-01
   0.9293782      0.2038843E-01
   0.9235079      0.2168986E-01
   0.9176018      0.2295287E-01
   0.9116653      0.2418278E-01
   0.9057044      0.2538441E-01
   0.8997247      0.2655960E-01
   0.8937304      0.2770934E-01
   0.8877251      0.2883488E-01
   0.8817114      0.2993769E-01
   0.8756911      0.3101924E-01
   0.8696650      0.3208015E-01
   0.8636337      0.3312073E-01
   0.8575974      0.3414135E-01
   0.8515562      0.3514240E-01
   0.8455098      0.3612433E-01
   0.8394580      0.3708770E-01
   0.8334004      0.3803321E-01
   0.8273370      0.3896151E-01
   0.8212680      0.3987325E-01
   0.8151940      0.4076902E-01
   0.8091155      0.4164937E-01
   0.8030335      0.4251466E-01
   0.7969489      0.4336479E-01
   0.7908622      0.4419962E-01
   0.7847738      0.4501907E-01
   0.7786840      0.4582308E-01
   0.7725927      0.4661160E-01
   0.7664999      0.4738463E-01
   0.7604053      0.4814226E-01
   0.7543085      0.4888461E-01
   0.7482095      0.4961181E-01
   0.7421082      0.5032399E-01
   0.7360045      0.5102124E-01
   0.7298984      0.5170367E-01
   0.7237901      0.5237135E-01
   0.7176797      0.5302436E-01
   0.7115673      0.5366274E-01
   0.7054531      0.5428652E-01
   0.6993373      0.5489575E-01
   0.6932199      0.5549048E-01
   0.6871010      0.5607076E-01
   0.6809807      0.5663664E-01
   0.6748591      0.5718815E-01
   0.6687363      0.5772530E-01
   0.6626123      0.5824809E-01
   0.6564871      0.5875652E-01
   0.6503607      0.5925061E-01
   0.6442331      0.5973037E-01
   0.6381043      0.6019579E-01
   0.6319742      0.6064690E-01
   0.6258427      0.6108376E-01
   0.6197099      0.6150644E-01
   0.6135756      0.6191502E-01
   0.6074401      0.6230959E-01
   0.6013033      0.6269021E-01
   0.5951653      0.6305696E-01
   0.5890264      0.6340990E-01
   0.5828866      0.6374910E-01
   0.5767462      0.6407452E-01
   0.5706053      0.6438613E-01
   0.5644639      0.6468387E-01
   0.5583221      0.6496771E-01
   0.5521799      0.6523760E-01
   0.5460374      0.6549352E-01
   0.5398942      0.6573542E-01
   0.5337505      0.6596330E-01
   0.5276059      0.6617724E-01
   0.5214605      0.6637735E-01
   0.5153142      0.6656373E-01
   0.5091669      0.6673649E-01
   0.5030188      0.6689573E-01
   0.4968698      0.6704156E-01
   0.4907201      0.6717406E-01
   0.4845699      0.6729332E-01
   0.4784192      0.6739935E-01
   0.4722683      0.6749213E-01
   0.4661172      0.6757164E-01
   0.4599660      0.6763789E-01
   0.4538148      0.6769086E-01
   0.4476637      0.6773053E-01
   0.4415127      0.6775692E-01
   0.4353619      0.6776998E-01
   0.4292112      0.6776964E-01
   0.4230608      0.6775583E-01
   0.4169106      0.6772845E-01
   0.4107608      0.6768744E-01
   0.4046115      0.6763269E-01
   0.3984628      0.6756414E-01
   0.3923149      0.6748170E-01
   0.3861679      0.6738526E-01
   0.3800220      0.6727462E-01
   0.3738773      0.6714956E-01
   0.3677339      0.6700989E-01
   0.3615918      0.6685540E-01
   0.3554510      0.6668587E-01
   0.3493114      0.6650109E-01
   0.3431730      0.6630087E-01
   0.3370357      0.6608502E-01
   0.3308994      0.6585341E-01
   0.3247641      0.6560591E-01
   0.3186299      0.6534239E-01
   0.3124969      0.6506273E-01
   0.3063653      0.6476680E-01
   0.3002353      0.6445449E-01
   0.2941072      0.6412561E-01
   0.2879813      0.6377980E-01
   0.2818579      0.6341665E-01
   0.2757373      0.6303576E-01
   0.2696198      0.6263671E-01
   0.2635055      0.6221912E-01
   0.2573946      0.6178257E-01
   0.2512875      0.6132665E-01
   0.2451841      0.6085090E-01
   0.2390847      0.6035484E-01
   0.2329893      0.5983797E-01
   0.2268978      0.5929981E-01
   0.2208103      0.5873985E-01
   0.2147264      0.5815759E-01
   0.2086462      0.5755246E-01
   0.2025696      0.5692383E-01
   0.1964970      0.5627108E-01
   0.1904293      0.5559363E-01
   0.1843676      0.5489097E-01
   0.1783135      0.5416265E-01
   0.1722687      0.5340820E-01
   0.1662352      0.5262655E-01
   0.1602141      0.5181629E-01
   0.1542053      0.5097587E-01
   0.1482079      0.5010361E-01
   0.1422201      0.4919767E-01
   0.1362392      0.4825602E-01
   0.1302634      0.4727661E-01
   0.1242945      0.4625787E-01
   0.1183375      0.4519891E-01
   0.1124008      0.4409959E-01
   0.1064960      0.4296057E-01
   0.1006343      0.4178160E-01
   0.9481800E-01  0.4055979E-01
   0.8903763E-01  0.3928984E-01
   0.8327317E-01  0.3796359E-01
   0.7749419E-01  0.3656928E-01
   0.7167816E-01  0.3509417E-01
   0.6584940E-01  0.3353600E-01
   0.6008850E-01  0.3190988E-01
   0.5451712E-01  0.3024829E-01
   0.4922170E-01  0.2857615E-01
   0.4414465E-01  0.2687280E-01
   0.3911220E-01  0.2507190E-01
   0.3380981E-01  0.2303367E-01
   0.2828457E-01  0.2072462E-01
   0.2287472E-01  0.1824395E-01
   0.1863504E-01  0.1611878E-01
   0.1545509E-01  0.1437234E-01
   0.1275368E-01  0.1273590E-01
   0.1012940E-01  0.1095483E-01
   0.6900056E-02  0.8404969E-02
   0.4056762E-02  0.5816689E-02
   0.2612907E-02  0.4399776E-02
   0.1679185E-02  0.3405495E-02
   0.1030673E-02  0.2601429E-02
   0.5708790E-03  0.1896827E-02
   0.2565420E-03  0.1249174E-02
   0.6815755E-04  0.6335806E-03
   0.1804085E-06  0.3211172E-04
   0.5827817E-04 -0.5712617E-03
   0.2462944E-03 -0.1188499E-02
   0.5648694E-03 -0.1825525E-02
