E210  (13.64%)
   0.1417424E-01  0.2275634E-01
   0.1256911E-01  0.2118631E-01
   0.1112556E-01  0.1969722E-01
   0.9823731E-02  0.1828008E-01
   0.8646384E-02  0.1692682E-01
   0.7578804E-02  0.1563023E-01
   0.6608768E-02  0.1438246E-01
   0.5727123E-02  0.1317764E-01
   0.4926652E-02  0.1201279E-01
   0.4200944E-02  0.1088638E-01
   0.3543892E-02  0.9797487E-02
   0.2949548E-02  0.8745252E-02
   0.2412139E-02  0.7728701E-02
   0.1926155E-02  0.6746644E-02
   0.1488496E-02  0.5798532E-02
   0.1103333E-02  0.4885749E-02
   0.7738867E-03  0.4007581E-02
   0.5015390E-03  0.3161580E-02
   0.2869964E-03  0.2344554E-02
   0.1309823E-03  0.1553055E-02
   0.3467895E-04  0.7835943E-03
   0.6281413E-07  0.3269757E-04
   0.3023290E-04 -0.7031269E-03
   0.1298150E-03 -0.1427493E-02
   0.3025851E-03 -0.2144276E-02
   0.5469273E-03 -0.2857217E-02
   0.8617903E-03 -0.3569430E-02
   0.1247578E-02 -0.4283471E-02
   0.1705919E-02 -0.5001344E-02
   0.2239431E-02 -0.5724368E-02
   0.2851347E-02 -0.6452831E-02
   0.3544767E-02 -0.7185314E-02
   0.4321116E-02 -0.7917486E-02
   0.5181898E-02 -0.8643418E-02
   0.6135072E-02 -0.9360750E-02
   0.7189800E-02 -0.1006793E-01
   0.8355020E-02 -0.1076397E-01
   0.9638826E-02 -0.1144905E-01
   0.1104779E-01 -0.1212550E-01
   0.1258650E-01 -0.1279921E-01
   0.1425774E-01 -0.1348165E-01
   0.1606590E-01 -0.1418911E-01
   0.1802615E-01 -0.1492707E-01
   0.2015887E-01 -0.1569579E-01
   0.2248698E-01 -0.1649441E-01
   0.2503616E-01 -0.1732051E-01
   0.2783455E-01 -0.1816933E-01
   0.3091239E-01 -0.1903297E-01
   0.3430232E-01 -0.1990339E-01
   0.3803418E-01 -0.2077534E-01
   0.4212852E-01 -0.2164315E-01
   0.4659045E-01 -0.2250178E-01
   0.5140659E-01 -0.2334934E-01
   0.5655121E-01 -0.2418414E-01
   0.6198840E-01 -0.2499488E-01
   0.6766867E-01 -0.2576984E-01
   0.7354052E-01 -0.2650075E-01
   0.7956624E-01 -0.2718424E-01
   0.8572682E-01 -0.2781977E-01
   0.9200697E-01 -0.2840737E-01
   0.9839072E-01 -0.2894805E-01
   0.1048622     -0.2944384E-01
   0.1114067     -0.2989747E-01
   0.1180115     -0.3031041E-01
   0.1246657     -0.3068394E-01
   0.1313602     -0.3101978E-01
   0.1380882     -0.3132009E-01
   0.1448455     -0.3158727E-01
   0.1516299     -0.3182313E-01
   0.1584392     -0.3202905E-01
   0.1652712     -0.3220646E-01
   0.1721231     -0.3235686E-01
   0.1789919     -0.3248181E-01
   0.1858745     -0.3258272E-01
   0.1927679     -0.3266020E-01
   0.1996699     -0.3271473E-01
   0.2065789     -0.3274683E-01
   0.2134941     -0.3275701E-01
   0.2204154     -0.3274581E-01
   0.2273435     -0.3271381E-01
   0.2342794     -0.3266169E-01
   0.2412234     -0.3259017E-01
   0.2481756     -0.3249998E-01
   0.2551357     -0.3239186E-01
   0.2621027     -0.3226657E-01
   0.2690753     -0.3212489E-01
   0.2760517     -0.3196717E-01
   0.2830299     -0.3179328E-01
   0.2900081     -0.3160309E-01
   0.2969840     -0.3139646E-01
   0.3039558     -0.3117329E-01
   0.3109213     -0.3093351E-01
   0.3178784     -0.3067702E-01
   0.3248252     -0.3040327E-01
   0.3317604     -0.3011134E-01
   0.3386836     -0.2980030E-01
   0.3455952     -0.2946916E-01
   0.3524964     -0.2911692E-01
   0.3593894     -0.2874251E-01
   0.3662768     -0.2834483E-01
   0.3731622     -0.2792355E-01
   0.3800491     -0.2747932E-01
   0.3869406     -0.2701284E-01
   0.3938397     -0.2652479E-01
   0.4007491     -0.2601583E-01
   0.4076711     -0.2548664E-01
   0.4146080     -0.2493788E-01
   0.4215616     -0.2437037E-01
   0.4285334     -0.2378559E-01
   0.4355245     -0.2318521E-01
   0.4425350     -0.2257100E-01
   0.4495646     -0.2194483E-01
   0.4566118     -0.2130868E-01
   0.4636748     -0.2066463E-01
   0.4707506     -0.2001484E-01
   0.4778359     -0.1936111E-01
   0.4849273     -0.1870459E-01
   0.4920220     -0.1804639E-01
   0.4991176     -0.1738756E-01
   0.5062124     -0.1672911E-01
   0.5133050     -0.1607199E-01
   0.5203949     -0.1541711E-01
   0.5274817     -0.1476529E-01
   0.5345655     -0.1411702E-01
   0.5416466     -0.1347265E-01
   0.5487248     -0.1283251E-01
   0.5558003     -0.1219695E-01
   0.5628728     -0.1156632E-01
   0.5699422     -0.1094098E-01
   0.5770083     -0.1032127E-01
   0.5840709     -0.9707577E-02
   0.5911296     -0.9100313E-02
   0.5981844     -0.8499904E-02
   0.6052352     -0.7906761E-02
   0.6122821     -0.7321283E-02
   0.6193253     -0.6743860E-02
   0.6263651     -0.6174874E-02
   0.6334019     -0.5614695E-02
   0.6404362     -0.5063641E-02
   0.6474684     -0.4521915E-02
   0.6544988     -0.3989712E-02
   0.6615276     -0.3467242E-02
   0.6685548     -0.2954721E-02
   0.6755803     -0.2452378E-02
   0.6826038     -0.1960447E-02
   0.6896250     -0.1479176E-02
   0.6966434     -0.1008899E-02
   0.7036585     -0.5500273E-03
   0.7106702     -0.1029642E-03
   0.7176783      0.3318978E-03
   0.7246826      0.7541760E-03
   0.7316834      0.1163496E-02
   0.7386809      0.1559492E-02
   0.7456752      0.1941812E-02
   0.7526668      0.2310132E-02
   0.7596556      0.2664125E-02
   0.7666416      0.3003456E-02
   0.7736245      0.3327783E-02
   0.7806039      0.3636761E-02
   0.7875791      0.3930042E-02
   0.7945494      0.4207223E-02
   0.8015141      0.4467705E-02
   0.8084726      0.4710858E-02
   0.8154245      0.4936068E-02
   0.8223697      0.5142734E-02
   0.8293081      0.5330265E-02
   0.8362400      0.5498076E-02
   0.8431657      0.5645546E-02
   0.8500849      0.5772000E-02
   0.8569967      0.5876760E-02
   0.8638997      0.5959156E-02
   0.8707918      0.6018537E-02
   0.8776703      0.6054266E-02
   0.8845320      0.6065145E-02
   0.8913738      0.6049293E-02
   0.8981924      0.6004867E-02
   0.9049849      0.5930116E-02
   0.9117484      0.5823383E-02
   0.9184799      0.5683022E-02
   0.9251758      0.5507195E-02
   0.9318308      0.5294192E-02
   0.9384383      0.5042555E-02
   0.9449906      0.4751121E-02
   0.9514765      0.4418845E-02
   0.9578722      0.4045411E-02
   0.9641404      0.3632287E-02
   0.9702365      0.3182780E-02
   0.9761110      0.2698754E-02
   0.9817093      0.2181930E-02
   0.9869831      0.1637453E-02
   0.9918965      0.1072667E-02
   0.9964146      0.4977433E-03
    1.000000     -0.5471833E-18
