E222  (10.17%)
   0.3474795      0.7336642E-01
   0.3409894      0.7331598E-01
   0.3345034      0.7324347E-01
   0.3280216      0.7314848E-01
   0.3215442      0.7303060E-01
   0.3150712      0.7288940E-01
   0.3086025      0.7272447E-01
   0.3021382      0.7253539E-01
   0.2956781      0.7232171E-01
   0.2892225      0.7208302E-01
   0.2827717      0.7181888E-01
   0.2763263      0.7152889E-01
   0.2698869      0.7121265E-01
   0.2634542      0.7086979E-01
   0.2570291      0.7049977E-01
   0.2506125      0.7010187E-01
   0.2442050      0.6967536E-01
   0.2378069      0.6921954E-01
   0.2314185      0.6873368E-01
   0.2250398      0.6821702E-01
   0.2186707      0.6766882E-01
   0.2123112      0.6708825E-01
   0.2059617      0.6647450E-01
   0.1996232      0.6582683E-01
   0.1932970      0.6514456E-01
   0.1869848      0.6442709E-01
   0.1806889      0.6367386E-01
   0.1744116      0.6288380E-01
   0.1681548      0.6205555E-01
   0.1619197      0.6118773E-01
   0.1557070      0.6027889E-01
   0.1495164      0.5932755E-01
   0.1433478      0.5833206E-01
   0.1372012      0.5729064E-01
   0.1310790      0.5620176E-01
   0.1249850      0.5506431E-01
   0.1189247      0.5387767E-01
   0.1129052      0.5264166E-01
   0.1069340      0.5135540E-01
   0.1010154      0.5001686E-01
   0.9515002E-01  0.4862335E-01
   0.8933498E-01  0.4717139E-01
   0.8356456E-01  0.4565652E-01
   0.7783798E-01  0.4407366E-01
   0.7217163E-01  0.4242185E-01
   0.6659908E-01  0.4070671E-01
   0.6116619E-01  0.3894047E-01
   0.5592009E-01  0.3713740E-01
   0.5087874E-01  0.3530128E-01
   0.4602358E-01  0.3342395E-01
   0.4131337E-01  0.3148738E-01
   0.3670090E-01  0.2946618E-01
   0.3222618E-01  0.2736743E-01
   0.2805965E-01  0.2527165E-01
   0.2437254E-01  0.2328736E-01
   0.2121871E-01  0.2147755E-01
   0.1852591E-01  0.1982559E-01
   0.1618091E-01  0.1828457E-01
   0.1409236E-01  0.1681222E-01
   0.1219419E-01  0.1537398E-01
   0.1043803E-01  0.1394047E-01
   0.8803553E-02  0.1250360E-01
   0.7313982E-02  0.1109804E-01
   0.5999395E-02  0.9774850E-02
   0.4865411E-02  0.8567250E-02
   0.3893457E-02  0.7481360E-02
   0.3058973E-02  0.6506380E-02
   0.2351937E-02  0.5622331E-02
   0.1759323E-02  0.4806807E-02
   0.1266985E-02  0.4041291E-02
   0.8636855E-03  0.3311523E-02
   0.5414739E-03  0.2606353E-02
   0.2953366E-03  0.1916642E-02
   0.1228850E-03  0.1234385E-02
   0.2426885E-04  0.5519850E-03
   0.1460292E-05 -0.1379039E-03
   0.5233716E-04 -0.8389007E-03
   0.1744343E-03 -0.1552288E-02
   0.3677509E-03 -0.2278661E-02
   0.6344343E-03 -0.3017695E-02
   0.9786273E-03 -0.3767620E-02
   0.1406324E-02 -0.4524237E-02
   0.1924943E-02 -0.5279184E-02
   0.2543051E-02 -0.6020638E-02
   0.3273196E-02 -0.6745725E-02
   0.4131165E-02 -0.7455517E-02
   0.5135610E-02 -0.8152713E-02
   0.6308074E-02 -0.8842973E-02
   0.7671969E-02 -0.9537384E-02
   0.9248709E-02 -0.1025703E-01
   0.1104972E-01 -0.1103835E-01
   0.1309655E-01 -0.1190425E-01
   0.1541824E-01 -0.1285252E-01
   0.1802262E-01 -0.1386486E-01
   0.2089316E-01 -0.1490706E-01
   0.2402052E-01 -0.1594302E-01
   0.2744522E-01 -0.1695961E-01
   0.3123218E-01 -0.1796394E-01
   0.3545339E-01 -0.1896572E-01
   0.4016462E-01 -0.1997513E-01
   0.4534106E-01 -0.2099371E-01
   0.5085589E-01 -0.2199071E-01
   0.5654547E-01 -0.2292973E-01
   0.6228922E-01 -0.2379162E-01
   0.6805988E-01 -0.2457697E-01
   0.7389140E-01 -0.2529602E-01
   0.7981407E-01 -0.2595752E-01
   0.8584327E-01 -0.2656786E-01
   0.9197583E-01 -0.2713179E-01
   0.9818871E-01 -0.2765163E-01
   0.1044541     -0.2812694E-01
   0.1107502     -0.2855821E-01
   0.1170628     -0.2894708E-01
   0.1233866     -0.2929607E-01
   0.1297242     -0.2960800E-01
   0.1360805     -0.2988518E-01
   0.1424589     -0.3012967E-01
   0.1488607     -0.3034347E-01
   0.1552850     -0.3052848E-01
   0.1617288     -0.3068663E-01
   0.1681875     -0.3081914E-01
   0.1746572     -0.3092672E-01
   0.1811351     -0.3101013E-01
   0.1876193     -0.3107018E-01
   0.1941092     -0.3110773E-01
   0.2006054     -0.3112364E-01
   0.2071093     -0.3111886E-01
   0.2136222     -0.3109437E-01
   0.2201447     -0.3105120E-01
   0.2266771     -0.3099034E-01
   0.2332188     -0.3091283E-01
   0.2397688     -0.3081973E-01
   0.2463254     -0.3071202E-01
   0.2528866     -0.3059022E-01
   0.2594511     -0.3045462E-01
   0.2660177     -0.3030554E-01
   0.2725858     -0.3014326E-01
   0.2791553     -0.2996809E-01
   0.2857266     -0.2978031E-01
   0.2923004     -0.2958022E-01
   0.2988777     -0.2936825E-01
   0.3054593     -0.2914494E-01
   0.3120455     -0.2891081E-01
   0.3186367     -0.2866641E-01
   0.3252328     -0.2841230E-01
   0.3318332     -0.2814904E-01
   0.3384373     -0.2787721E-01
   0.3450441     -0.2759723E-01
   0.3516529     -0.2730931E-01
   0.3582631     -0.2701363E-01
   0.3648740     -0.2671038E-01
   0.3714856     -0.2639973E-01
   0.3780978     -0.2608185E-01
   0.3847107     -0.2575689E-01
   0.3913248     -0.2542501E-01
   0.3979404     -0.2508643E-01
   0.4045580     -0.2474145E-01
   0.4111778     -0.2439033E-01
   0.4178001     -0.2403337E-01
   0.4244248     -0.2367085E-01
   0.4310521     -0.2330308E-01
   0.4376816     -0.2293036E-01
   0.4443132     -0.2255300E-01
   0.4509466     -0.2217121E-01
   0.4575814     -0.2178519E-01
   0.4642176     -0.2139513E-01
   0.4708549     -0.2100121E-01
   0.4774934     -0.2060361E-01
   0.4841329     -0.2020252E-01
   0.4907736     -0.1979809E-01
   0.4974157     -0.1939052E-01
   0.5040591     -0.1898000E-01
   0.5107042     -0.1856673E-01
   0.5173509     -0.1815093E-01
   0.5239993     -0.1773281E-01
   0.5306495     -0.1731259E-01
   0.5373015     -0.1689049E-01
   0.5439553     -0.1646673E-01
   0.5506108     -0.1604152E-01
   0.5572680     -0.1561502E-01
   0.5639266     -0.1518733E-01
   0.5705864     -0.1475859E-01
   0.5772473     -0.1432891E-01
   0.5839090     -0.1389842E-01
   0.5905709     -0.1346725E-01
   0.5972329     -0.1303554E-01
   0.6038943     -0.1260343E-01
   0.6105547     -0.1217118E-01
   0.6172139     -0.1173909E-01
   0.6238714     -0.1130746E-01
   0.6305273     -0.1087660E-01
   0.6371815     -0.1044677E-01
   0.6438341     -0.1001828E-01
   0.6504854     -0.9591367E-02
   0.6571357     -0.9166300E-02
   0.6637853     -0.8743211E-02
   0.6704346     -0.8322188E-02
   0.6770834     -0.7903332E-02
   0.6837319     -0.7486751E-02
   0.6903796     -0.7072564E-02
   0.6970263     -0.6660898E-02
   0.7036713     -0.6251891E-02
   0.7103139     -0.5845748E-02
   0.7169535     -0.5442890E-02
   0.7235896     -0.5043773E-02
   0.7302221     -0.4648836E-02
   0.7368509     -0.4258507E-02
   0.7434763     -0.3873195E-02
   0.7500986     -0.3493300E-02
   0.7567185     -0.3119200E-02
   0.7633367     -0.2751148E-02
   0.7699537     -0.2389319E-02
   0.7765697     -0.2033904E-02
   0.7831846     -0.1685107E-02
   0.7897980     -0.1343147E-02
   0.7964094     -0.1008256E-02
   0.8030177     -0.6806926E-03
   0.8096220     -0.3609943E-03
   0.8162213     -0.4991021E-04
   0.8228150      0.2518232E-03
   0.8294027      0.5434873E-03
   0.8359841      0.8243803E-03
   0.8425593      0.1093815E-02
   0.8491286      0.1351099E-02
   0.8556920      0.1595474E-02
   0.8622495      0.1826160E-02
   0.8688005      0.2042373E-02
   0.8753441      0.2243329E-02
   0.8818794      0.2428247E-02
   0.8884047      0.2596138E-02
   0.8949181      0.2745274E-02
   0.9014172      0.2873793E-02
   0.9078987      0.2979886E-02
   0.9143593      0.3061808E-02
   0.9207946      0.3117769E-02
   0.9272003      0.3144807E-02
   0.9335716      0.3139420E-02
   0.9399036      0.3098314E-02
   0.9461915      0.3018439E-02
   0.9524295      0.2896692E-02
   0.9586054      0.2729493E-02
   0.9646973      0.2514091E-02
   0.9706760      0.2249175E-02
   0.9765022      0.1935168E-02
   0.9821067      0.1576084E-02
   0.9874012      0.1181039E-02
   0.9922964      0.7640101E-03
   0.9966732      0.3465895E-03
    1.000000      0.2913793E-18
