E193  (10.22%)
   0.4600213      0.8214147E-01
   0.4535043      0.8259588E-01
   0.4469925      0.8302139E-01
   0.4404853      0.8341747E-01
   0.4339825      0.8378375E-01
   0.4274836      0.8411990E-01
   0.4209884      0.8442555E-01
   0.4144967      0.8470034E-01
   0.4080086      0.8494390E-01
   0.4015240      0.8515585E-01
   0.3950432      0.8533581E-01
   0.3885664      0.8548341E-01
   0.3820937      0.8559825E-01
   0.3756256      0.8567995E-01
   0.3691623      0.8572814E-01
   0.3627041      0.8574245E-01
   0.3562512      0.8572250E-01
   0.3498039      0.8566794E-01
   0.3433624      0.8557848E-01
   0.3369267      0.8545392E-01
   0.3304964      0.8529401E-01
   0.3240708      0.8509849E-01
   0.3176489      0.8486707E-01
   0.3112293      0.8459942E-01
   0.3048103      0.8429520E-01
   0.2983903      0.8395447E-01
   0.2919681      0.8357749E-01
   0.2855434      0.8316456E-01
   0.2791164      0.8271601E-01
   0.2726880      0.8223224E-01
   0.2662601      0.8171371E-01
   0.2598350      0.8116082E-01
   0.2534150      0.8057348E-01
   0.2470023      0.7995150E-01
   0.2405982      0.7929468E-01
   0.2342039      0.7860279E-01
   0.2278198      0.7787559E-01
   0.2214461      0.7711274E-01
   0.2150826      0.7631380E-01
   0.2087299      0.7547828E-01
   0.2023889      0.7460580E-01
   0.1960609      0.7369607E-01
   0.1897481      0.7274890E-01
   0.1834529      0.7176417E-01
   0.1771779      0.7074143E-01
   0.1709255      0.6967987E-01
   0.1646973      0.6857866E-01
   0.1584944      0.6743691E-01
   0.1523173      0.6625363E-01
   0.1461659      0.6502771E-01
   0.1400411      0.6375788E-01
   0.1339451      0.6244318E-01
   0.1278824      0.6108312E-01
   0.1218585      0.5967777E-01
   0.1158805      0.5822768E-01
   0.1099563      0.5673279E-01
   0.1040913      0.5519201E-01
   0.9828786E-01  0.5360372E-01
   0.9254588E-01  0.5196576E-01
   0.8686290E-01  0.5027526E-01
   0.8123967E-01  0.4852901E-01
   0.7568953E-01  0.4672722E-01
   0.7023840E-01  0.4487537E-01
   0.6492100E-01  0.4298408E-01
   0.5977495E-01  0.4106677E-01
   0.5482361E-01  0.3913094E-01
   0.5006507E-01  0.3717568E-01
   0.4548040E-01  0.3519365E-01
   0.4104163E-01  0.3317254E-01
   0.3674458E-01  0.3110745E-01
   0.3266372E-01  0.2903347E-01
   0.2891240E-01  0.2701769E-01
   0.2556922E-01  0.2512300E-01
   0.2264489E-01  0.2337648E-01
   0.2008701E-01  0.2176057E-01
   0.1782180E-01  0.2024332E-01
   0.1578587E-01  0.1879532E-01
   0.1393075E-01  0.1739245E-01
   0.1221970E-01  0.1601496E-01
   0.1062775E-01  0.1465351E-01
   0.9153149E-02  0.1332035E-01
   0.7806615E-02  0.1204042E-01
   0.6595472E-02  0.1083719E-01
   0.5516824E-02  0.9723813E-02
   0.4559089E-02  0.8702312E-02
   0.3710014E-02  0.7766234E-02
   0.2967907E-02  0.6900288E-02
   0.2326533E-02  0.6087548E-02
   0.1776894E-02  0.5313783E-02
   0.1310680E-02  0.4567620E-02
   0.9211996E-03  0.3839920E-02
   0.6035017E-03  0.3123106E-02
   0.3542700E-03  0.2410607E-02
   0.1717218E-03  0.1696415E-02
   0.5539889E-04  0.9750081E-03
   0.3475731E-05  0.2461499E-03
   0.1344720E-04 -0.4860320E-03
   0.8435737E-04 -0.1217229E-02
   0.2166630E-03 -0.1942834E-02
   0.4121671E-03 -0.2657672E-02
   0.6740758E-03 -0.3355686E-02
   0.1007181E-02 -0.4029529E-02
   0.1417915E-02 -0.4670689E-02
   0.1911297E-02 -0.5277539E-02
   0.2491604E-02 -0.5854014E-02
   0.3164749E-02 -0.6404282E-02
   0.3938531E-02 -0.6933000E-02
   0.4822763E-02 -0.7445842E-02
   0.5829043E-02 -0.7950363E-02
   0.6969283E-02 -0.8457401E-02
   0.8250710E-02 -0.8983264E-02
   0.9675597E-02 -0.9545137E-02
   0.1126050E-01 -0.1014564E-01
   0.1302020E-01 -0.1078052E-01
   0.1495814E-01 -0.1143913E-01
   0.1706427E-01 -0.1210505E-01
   0.1932540E-01 -0.1276131E-01
   0.2175059E-01 -0.1339835E-01
   0.2438061E-01 -0.1401794E-01
   0.2727229E-01 -0.1462608E-01
   0.3050240E-01 -0.1523004E-01
   0.3416839E-01 -0.1583860E-01
   0.3837233E-01 -0.1646194E-01
   0.4314650E-01 -0.1710055E-01
   0.4839435E-01 -0.1772701E-01
   0.5391787E-01 -0.1830823E-01
   0.5953851E-01 -0.1882574E-01
   0.6520948E-01 -0.1928106E-01
   0.7097687E-01 -0.1968291E-01
   0.7688390E-01 -0.2003784E-01
   0.8295495E-01 -0.2035063E-01
   0.8918719E-01 -0.2062516E-01
   0.9554444E-01 -0.2086352E-01
   0.1019799     -0.2106522E-01
   0.1084556     -0.2123085E-01
   0.1149474     -0.2136220E-01
   0.1214468     -0.2146184E-01
   0.1279600     -0.2153247E-01
   0.1344968     -0.2157639E-01
   0.1410642     -0.2159568E-01
   0.1476656     -0.2159242E-01
   0.1543007     -0.2156870E-01
   0.1609654     -0.2152670E-01
   0.1676526     -0.2146782E-01
   0.1743562     -0.2139296E-01
   0.1810711     -0.2130303E-01
   0.1877939     -0.2119899E-01
   0.1945229     -0.2108179E-01
   0.2012577     -0.2095237E-01
   0.2079992     -0.2081151E-01
   0.2147485     -0.2065985E-01
   0.2215061     -0.2049804E-01
   0.2282722     -0.2032674E-01
   0.2350469     -0.2014661E-01
   0.2418296     -0.1995835E-01
   0.2486197     -0.1976260E-01
   0.2554163     -0.1955988E-01
   0.2622186     -0.1935061E-01
   0.2690259     -0.1913525E-01
   0.2758377     -0.1891424E-01
   0.2826537     -0.1868803E-01
   0.2894735     -0.1845705E-01
   0.2962970     -0.1822173E-01
   0.3031241     -0.1798240E-01
   0.3099549     -0.1773936E-01
   0.3167891     -0.1749291E-01
   0.3236268     -0.1724337E-01
   0.3304679     -0.1699102E-01
   0.3373122     -0.1673619E-01
   0.3441598     -0.1647918E-01
   0.3510105     -0.1622024E-01
   0.3578643     -0.1595959E-01
   0.3647208     -0.1569746E-01
   0.3715799     -0.1543407E-01
   0.3784413     -0.1516964E-01
   0.3853046     -0.1490441E-01
   0.3921694     -0.1463861E-01
   0.3990354     -0.1437245E-01
   0.4059019     -0.1410610E-01
   0.4127687     -0.1383967E-01
   0.4196353     -0.1357330E-01
   0.4265013     -0.1330711E-01
   0.4333666     -0.1304122E-01
   0.4402308     -0.1277577E-01
   0.4470938     -0.1251086E-01
   0.4539554     -0.1224662E-01
   0.4608156     -0.1198319E-01
   0.4676742     -0.1172073E-01
   0.4745312     -0.1145936E-01
   0.4813866     -0.1119923E-01
   0.4882404     -0.1094047E-01
   0.4950928     -0.1068324E-01
   0.5019437     -0.1042765E-01
   0.5087934     -0.1017384E-01
   0.5156420     -0.9921870E-02
   0.5224896     -0.9671804E-02
   0.5293364     -0.9423703E-02
   0.5361825     -0.9177629E-02
   0.5430280     -0.8933644E-02
   0.5498731     -0.8691810E-02
   0.5567178     -0.8452189E-02
   0.5635624     -0.8214838E-02
   0.5704068     -0.7979789E-02
   0.5772512     -0.7747071E-02
   0.5840954     -0.7516715E-02
   0.5909394     -0.7288757E-02
   0.5977832     -0.7063229E-02
   0.6046263     -0.6840170E-02
   0.6114687     -0.6619617E-02
   0.6183101     -0.6401632E-02
   0.6251501     -0.6186327E-02
   0.6319886     -0.5973824E-02
   0.6388257     -0.5764238E-02
   0.6456613     -0.5557682E-02
   0.6524958     -0.5354265E-02
   0.6593294     -0.5154093E-02
   0.6661625     -0.4957269E-02
   0.6729956     -0.4763830E-02
   0.6798293     -0.4573735E-02
   0.6866636     -0.4386937E-02
   0.6934987     -0.4203399E-02
   0.7003344     -0.4023084E-02
   0.7071706     -0.3845962E-02
   0.7140067     -0.3672005E-02
   0.7208423     -0.3501210E-02
   0.7276768     -0.3333687E-02
   0.7345097     -0.3169579E-02
   0.7413408     -0.3009024E-02
   0.7481703     -0.2852155E-02
   0.7549983     -0.2699100E-02
   0.7618252     -0.2549982E-02
   0.7686518     -0.2404909E-02
   0.7754787     -0.2263882E-02
   0.7823062     -0.2126856E-02
   0.7891346     -0.1993795E-02
   0.7959636     -0.1864666E-02
   0.8027929     -0.1739443E-02
   0.8096217     -0.1618102E-02
   0.8164490     -0.1500679E-02
   0.8232741     -0.1387364E-02
   0.8300965     -0.1278365E-02
   0.8369165     -0.1173879E-02
   0.8437347     -0.1074099E-02
   0.8505520     -0.9792119E-03
   0.8573702     -0.8893053E-03
   0.8641906     -0.8041014E-03
   0.8710145     -0.7232409E-03
   0.8778423     -0.6463714E-03
   0.8846742     -0.5731460E-03
   0.8915100     -0.5032027E-03
   0.8983486     -0.4358152E-03
   0.9051887     -0.3699220E-03
   0.9120284     -0.3044522E-03
   0.9188649     -0.2383407E-03
   0.9256951     -0.1705566E-03
   0.9325130     -0.1003027E-03
   0.9393071     -0.2696073E-04
   0.9460597      0.4997878E-04
   0.9527479      0.1303444E-03
   0.9593372      0.2086392E-03
   0.9657725      0.2768798E-03
   0.9719871      0.3282420E-03
   0.9779062      0.3553594E-03
   0.9834291      0.3507644E-03
   0.9884677      0.3124755E-03
   0.9929794      0.2375662E-03
   0.9969556      0.1241356E-03
    1.000000      0.5963111E-18
