BOEING HSNLF AIRFOIL
    1.001390      0.1181034E-02
   0.9983841      0.1828127E-02
   0.9943948      0.2702841E-02
   0.9897131      0.3752708E-02
   0.9842990      0.4997660E-02
   0.9783832      0.6380409E-02
   0.9723642      0.7780171E-02
   0.9664832      0.9109484E-02
   0.9607228      0.1035201E-01
   0.9549757      0.1154197E-01
   0.9491636      0.1271263E-01
   0.9432399      0.1389022E-01
   0.9371928      0.1509546E-01
   0.9310526      0.1633807E-01
   0.9248692      0.1760421E-01
   0.9186840      0.1887566E-01
   0.9125245      0.2013687E-01
   0.9064029      0.2137570E-01
   0.9003171      0.2258332E-01
   0.8942538      0.2375597E-01
   0.8881980      0.2489664E-01
   0.8821379      0.2600845E-01
   0.8760646      0.2709379E-01
   0.8699720      0.2815438E-01
   0.8638567      0.2919138E-01
   0.8577185      0.3020539E-01
   0.8515597      0.3119661E-01
   0.8453830      0.3216514E-01
   0.8391914      0.3311113E-01
   0.8329875      0.3403481E-01
   0.8267739      0.3493647E-01
   0.8205531      0.3581646E-01
   0.8143275      0.3667517E-01
   0.8080993      0.3751306E-01
   0.8018705      0.3833063E-01
   0.7956431      0.3912841E-01
   0.7894188      0.3990698E-01
   0.7831990      0.4066637E-01
   0.7769844      0.4140596E-01
   0.7707748      0.4212514E-01
   0.7645693      0.4282341E-01
   0.7583663      0.4350036E-01
   0.7521633      0.4415562E-01
   0.7459572      0.4478885E-01
   0.7397441      0.4539984E-01
   0.7335197      0.4598940E-01
   0.7272813      0.4655910E-01
   0.7210278      0.4711038E-01
   0.7147595      0.4764453E-01
   0.7084787      0.4816274E-01
   0.7021892      0.4866607E-01
   0.6958969      0.4915553E-01
   0.6896092      0.4963185E-01
   0.6833332      0.5009358E-01
   0.6770721      0.5053800E-01
   0.6708247      0.5096272E-01
   0.6645852      0.5136583E-01
   0.6583455      0.5174754E-01
   0.6520990      0.5210932E-01
   0.6458418      0.5245248E-01
   0.6395719      0.5277819E-01
   0.6332897      0.5308797E-01
   0.6269955      0.5338369E-01
   0.6206898      0.5366722E-01
   0.6143732      0.5394042E-01
   0.6080468      0.5420437E-01
   0.6017140      0.5445958E-01
   0.5953804      0.5470653E-01
   0.5890537      0.5494533E-01
   0.5827416      0.5517391E-01
   0.5764472      0.5538928E-01
   0.5701684      0.5558868E-01
   0.5638987      0.5576990E-01
   0.5576300      0.5593302E-01
   0.5513568      0.5607881E-01
   0.5450759      0.5620797E-01
   0.5387872      0.5632117E-01
   0.5324913      0.5641942E-01
   0.5261889      0.5650383E-01
   0.5198801      0.5657552E-01
   0.5135648      0.5663550E-01
   0.5072434      0.5668458E-01
   0.5009177      0.5672353E-01
   0.4945909      0.5675309E-01
   0.4882665      0.5677313E-01
   0.4819474      0.5678271E-01
   0.4756347      0.5678092E-01
   0.4693283      0.5676686E-01
   0.4630273      0.5673970E-01
   0.4567306      0.5669868E-01
   0.4504374      0.5664302E-01
   0.4441470      0.5657227E-01
   0.4378573      0.5648651E-01
   0.4315654      0.5638581E-01
   0.4252667      0.5627036E-01
   0.4189573      0.5614159E-01
   0.4126366      0.5600143E-01
   0.4063072      0.5585186E-01
   0.3999744      0.5569392E-01
   0.3936430      0.5552746E-01
   0.3873157      0.5535229E-01
   0.3809934      0.5516800E-01
   0.3746760      0.5497389E-01
   0.3683626      0.5476917E-01
   0.3620518      0.5455316E-01
   0.3557423      0.5432567E-01
   0.3494332      0.5408664E-01
   0.3431242      0.5383606E-01
   0.3368157      0.5357391E-01
   0.3305083      0.5330019E-01
   0.3242029      0.5301485E-01
   0.3179004      0.5271761E-01
   0.3116012      0.5240802E-01
   0.3053052      0.5208565E-01
   0.2990118      0.5175014E-01
   0.2927210      0.5140119E-01
   0.2864326      0.5103850E-01
   0.2801466      0.5066183E-01
   0.2738626      0.5027093E-01
   0.2675798      0.4986561E-01
   0.2612983      0.4944585E-01
   0.2550192      0.4901166E-01
   0.2487436      0.4856279E-01
   0.2424714      0.4809877E-01
   0.2362011      0.4761922E-01
   0.2299321      0.4712410E-01
   0.2236656      0.4661354E-01
   0.2174034      0.4608724E-01
   0.2111459      0.4554469E-01
   0.2048923      0.4498538E-01
   0.1986424      0.4440897E-01
   0.1923965      0.4381515E-01
   0.1861557      0.4320352E-01
   0.1799210      0.4257362E-01
   0.1736923      0.4192471E-01
   0.1674674      0.4125599E-01
   0.1612454      0.4056733E-01
   0.1550288      0.3985888E-01
   0.1488184      0.3913002E-01
   0.1426112      0.3838003E-01
   0.1364096      0.3760959E-01
   0.1302225      0.3681871E-01
   0.1240537      0.3600517E-01
   0.1179022      0.3516652E-01
   0.1117689      0.3430074E-01
   0.1056541      0.3340547E-01
   0.9955615E-01  0.3247869E-01
   0.9347597E-01  0.3151910E-01
   0.8741929E-01  0.3052594E-01
   0.8139364E-01  0.2949741E-01
   0.7540602E-01  0.2843082E-01
   0.6946906E-01  0.2732262E-01
   0.6357669E-01  0.2616489E-01
   0.5773474E-01  0.2495809E-01
   0.5197313E-01  0.2370348E-01
   0.4633087E-01  0.2240101E-01
   0.4085212E-01  0.2104307E-01
   0.3554799E-01  0.1961546E-01
   0.3045997E-01  0.1813210E-01
   0.2570693E-01  0.1662762E-01
   0.2140446E-01  0.1513167E-01
   0.1763295E-01  0.1368112E-01
   0.1442316E-01  0.1230970E-01
   0.1175298E-01  0.1103098E-01
   0.9541884E-02  0.9835289E-02
   0.7707769E-02  0.8730748E-02
   0.6186410E-02  0.7711389E-02
   0.4917173E-02  0.6761226E-02
   0.3842702E-02  0.5881113E-02
   0.2929093E-02  0.5070772E-02
   0.2148756E-02  0.4318971E-02
   0.1467558E-02  0.3615028E-02
   0.8839657E-03  0.2947585E-02
   0.4558111E-03  0.2284536E-02
   0.2033686E-03  0.1602792E-02
   0.7041419E-04  0.9123521E-03
   0.5472448E-05  0.2254729E-03
   0.2680773E-04 -0.4440223E-03
   0.2014240E-03 -0.1081618E-02
   0.5703388E-03 -0.1688364E-02
   0.1087886E-02 -0.2287684E-02
   0.1689790E-02 -0.2898340E-02
   0.2364836E-02 -0.3546067E-02
   0.3135386E-02 -0.4226925E-02
   0.4063885E-02 -0.4889190E-02
   0.5174501E-02 -0.5558243E-02
   0.6485960E-02 -0.6269202E-02
   0.8048345E-02 -0.7037605E-02
   0.9934652E-02 -0.7875322E-02
   0.1223780E-01 -0.8801590E-02
   0.1506692E-01 -0.9834556E-02
   0.1852101E-01 -0.1098751E-01
   0.2262031E-01 -0.1224952E-01
   0.2728303E-01 -0.1356734E-01
   0.3238148E-01 -0.1489332E-01
   0.3776614E-01 -0.1619397E-01
   0.4332830E-01 -0.1744170E-01
   0.4903640E-01 -0.1863333E-01
   0.5485283E-01 -0.1977666E-01
   0.6074173E-01 -0.2087290E-01
   0.6667948E-01 -0.2192223E-01
   0.7265308E-01 -0.2292402E-01
   0.7866968E-01 -0.2388262E-01
   0.8472807E-01 -0.2480581E-01
   0.9080585E-01 -0.2569327E-01
   0.9690993E-01 -0.2654682E-01
   0.1030350     -0.2737020E-01
   0.1091723     -0.2816304E-01
   0.1153250     -0.2892686E-01
   0.1214949     -0.2966407E-01
   0.1276770     -0.3037630E-01
   0.1338691     -0.3106394E-01
   0.1400746     -0.3172889E-01
   0.1462892     -0.3237259E-01
   0.1525085     -0.3299477E-01
   0.1587350     -0.3359610E-01
   0.1649699     -0.3417783E-01
   0.1712108     -0.3474058E-01
   0.1774577     -0.3528490E-01
   0.1837113     -0.3581166E-01
   0.1899702     -0.3632160E-01
   0.1962326     -0.3681495E-01
   0.2024992     -0.3729205E-01
   0.2087707     -0.3775356E-01
   0.2150458     -0.3820002E-01
   0.2213220     -0.3863137E-01
   0.2275995     -0.3904746E-01
   0.2338801     -0.3944863E-01
   0.2401644     -0.3983545E-01
   0.2464517     -0.4020826E-01
   0.2527407     -0.4056717E-01
   0.2590307     -0.4091226E-01
   0.2653213     -0.4124353E-01
   0.2716126     -0.4156093E-01
   0.2779045     -0.4186444E-01
   0.2841970     -0.4215406E-01
   0.2904898     -0.4242977E-01
   0.2967825     -0.4269143E-01
   0.3030747     -0.4293890E-01
   0.3093663     -0.4317198E-01
   0.3156571     -0.4339048E-01
   0.3219473     -0.4359420E-01
   0.3282370     -0.4378298E-01
   0.3345265     -0.4395673E-01
   0.3408158     -0.4411534E-01
   0.3471046     -0.4425868E-01
   0.3533927     -0.4438657E-01
   0.3596794     -0.4449884E-01
   0.3659643     -0.4459517E-01
   0.3722468     -0.4467517E-01
   0.3785271     -0.4473843E-01
   0.3848056     -0.4478461E-01
   0.3910824     -0.4481343E-01
   0.3973572     -0.4482462E-01
   0.4036295     -0.4481781E-01
   0.4098986     -0.4479250E-01
   0.4161639     -0.4474815E-01
   0.4224249     -0.4468421E-01
   0.4286811     -0.4459999E-01
   0.4349326     -0.4449477E-01
   0.4411794     -0.4436784E-01
   0.4474221     -0.4421864E-01
   0.4536615     -0.4404674E-01
   0.4598985     -0.4385171E-01
   0.4661345     -0.4363322E-01
   0.4723704     -0.4339137E-01
   0.4786066     -0.4312631E-01
   0.4848428     -0.4283825E-01
   0.4910784     -0.4252733E-01
   0.4973134     -0.4219366E-01
   0.5035483     -0.4183731E-01
   0.5097845     -0.4145841E-01
   0.5160234     -0.4105749E-01
   0.5222657     -0.4063527E-01
   0.5285114     -0.4019246E-01
   0.5347597     -0.3972970E-01
   0.5410098     -0.3924739E-01
   0.5472610     -0.3874593E-01
   0.5535128     -0.3822567E-01
   0.5597647     -0.3768701E-01
   0.5660165     -0.3713029E-01
   0.5722682     -0.3655587E-01
   0.5785197     -0.3596411E-01
   0.5847714     -0.3535562E-01
   0.5910237     -0.3473107E-01
   0.5972775     -0.3409112E-01
   0.6035336     -0.3343639E-01
   0.6097934     -0.3276749E-01
   0.6160581     -0.3208498E-01
   0.6223296     -0.3138938E-01
   0.6286097     -0.3068131E-01
   0.6348999     -0.2996173E-01
   0.6412008     -0.2923179E-01
   0.6475119     -0.2849279E-01
   0.6538317     -0.2774615E-01
   0.6601577     -0.2699343E-01
   0.6664862     -0.2623637E-01
   0.6728124     -0.2547684E-01
   0.6791310     -0.2471723E-01
   0.6854376     -0.2396056E-01
   0.6917297     -0.2320966E-01
   0.6980067     -0.2246710E-01
   0.7042695     -0.2173521E-01
   0.7105208     -0.2101612E-01
   0.7167648     -0.2031174E-01
   0.7230074     -0.1962375E-01
   0.7292552     -0.1895171E-01
   0.7355134     -0.1829332E-01
   0.7417858     -0.1764640E-01
   0.7480741     -0.1700894E-01
   0.7543785     -0.1637911E-01
   0.7606970     -0.1575523E-01
   0.7670261     -0.1513577E-01
