E212  (10.55%)
    1.000000     -0.1558540E-18
   0.9969307      0.8688666E-03
   0.9929952      0.2041716E-02
   0.9885796      0.3405659E-02
   0.9837074      0.4920842E-02
   0.9785246      0.6510139E-02
   0.9731830      0.8097873E-02
   0.9677260      0.9646077E-02
   0.9621305      0.1115707E-01
   0.9563764      0.1263616E-01
   0.9504559      0.1408562E-01
   0.9443739      0.1550834E-01
   0.9381429      0.1690886E-01
   0.9317823      0.1829208E-01
   0.9253192      0.1966184E-01
   0.9187814      0.2101565E-01
   0.9121920      0.2235033E-01
   0.9055674      0.2366451E-01
   0.8989159      0.2495861E-01
   0.8922399      0.2623361E-01
   0.8855409      0.2749016E-01
   0.8788208      0.2872885E-01
   0.8720821      0.2995017E-01
   0.8653279      0.3115453E-01
   0.8585613      0.3234189E-01
   0.8517849      0.3351217E-01
   0.8450001      0.3466543E-01
   0.8382082      0.3580187E-01
   0.8314092      0.3692184E-01
   0.8246028      0.3802574E-01
   0.8177888      0.3911397E-01
   0.8109673      0.4018685E-01
   0.8041388      0.4124466E-01
   0.7973040      0.4228761E-01
   0.7904641      0.4331587E-01
   0.7836203      0.4432937E-01
   0.7767736      0.4532795E-01
   0.7699248      0.4631151E-01
   0.7630740      0.4727998E-01
   0.7562214      0.4823337E-01
   0.7493665      0.4917172E-01
   0.7425089      0.5009516E-01
   0.7356481      0.5100387E-01
   0.7287838      0.5189803E-01
   0.7219159      0.5277778E-01
   0.7150444      0.5364322E-01
   0.7081695      0.5449445E-01
   0.7012917      0.5533153E-01
   0.6944115      0.5615438E-01
   0.6875293      0.5696293E-01
   0.6806456      0.5775707E-01
   0.6737608      0.5853673E-01
   0.6668755      0.5930182E-01
   0.6599901      0.6005228E-01
   0.6531050      0.6078799E-01
   0.6462206      0.6150878E-01
   0.6393369      0.6221448E-01
   0.6324541      0.6290493E-01
   0.6255717      0.6358000E-01
   0.6186895      0.6423957E-01
   0.6118068      0.6488354E-01
   0.6049230      0.6551184E-01
   0.5980373      0.6612459E-01
   0.5911495      0.6672186E-01
   0.5842594      0.6730370E-01
   0.5773673      0.6787015E-01
   0.5704736      0.6842123E-01
   0.5635792      0.6895692E-01
   0.5566849      0.6947717E-01
   0.5497919      0.6998166E-01
   0.5429008      0.7047008E-01
   0.5360123      0.7094211E-01
   0.5291265      0.7139747E-01
   0.5222435      0.7183591E-01
   0.5153631      0.7225716E-01
   0.5084846      0.7266102E-01
   0.5016076      0.7304733E-01
   0.4947316      0.7341600E-01
   0.4878564      0.7376691E-01
   0.4809820      0.7409991E-01
   0.4741084      0.7441488E-01
   0.4672360      0.7471166E-01
   0.4603654      0.7499010E-01
   0.4534971      0.7524995E-01
   0.4466318      0.7549090E-01
   0.4397697      0.7571266E-01
   0.4329112      0.7591492E-01
   0.4260564      0.7609740E-01
   0.4192051      0.7625982E-01
   0.4123571      0.7640191E-01
   0.4055122      0.7652339E-01
   0.3986701      0.7662401E-01
   0.3918310      0.7670351E-01
   0.3849949      0.7676164E-01
   0.3781624      0.7679815E-01
   0.3713341      0.7681277E-01
   0.3645108      0.7680527E-01
   0.3576935      0.7677530E-01
   0.3508830      0.7672234E-01
   0.3440801      0.7664587E-01
   0.3372852      0.7654535E-01
   0.3304982      0.7642029E-01
   0.3237191      0.7627015E-01
   0.3169477      0.7609443E-01
   0.3101833      0.7589264E-01
   0.3034257      0.7566437E-01
   0.2966749      0.7540922E-01
   0.2899310      0.7512679E-01
   0.2831947      0.7481670E-01
   0.2764665      0.7447861E-01
   0.2697476      0.7411213E-01
   0.2630390      0.7371667E-01
   0.2563420      0.7329152E-01
   0.2496578      0.7283601E-01
   0.2429874      0.7234950E-01
   0.2363320      0.7183136E-01
   0.2296926      0.7128099E-01
   0.2230703      0.7069761E-01
   0.2164662      0.7008023E-01
   0.2098813      0.6942791E-01
   0.2033164      0.6873969E-01
   0.1967723      0.6801468E-01
   0.1902497      0.6725196E-01
   0.1837492      0.6645057E-01
   0.1772719      0.6560947E-01
   0.1708191      0.6472770E-01
   0.1643921      0.6380439E-01
   0.1579927      0.6283873E-01
   0.1516228      0.6182997E-01
   0.1452851      0.6077683E-01
   0.1389832      0.5967804E-01
   0.1327219      0.5853263E-01
   0.1265067      0.5734002E-01
   0.1203440      0.5610000E-01
   0.1142404      0.5481213E-01
   0.1082014      0.5347520E-01
   0.1022303      0.5208778E-01
   0.9632837E-01  0.5064824E-01
   0.9049519E-01  0.4915464E-01
   0.8473243E-01  0.4760464E-01
   0.7905385E-01  0.4599836E-01
   0.7348623E-01  0.4434090E-01
   0.6806507E-01  0.4264217E-01
   0.6282882E-01  0.4091523E-01
   0.5780678E-01  0.3916923E-01
   0.5300590E-01  0.3740685E-01
   0.4841643E-01  0.3562631E-01
   0.4401955E-01  0.3382267E-01
   0.3980133E-01  0.3199189E-01
   0.3579398E-01  0.3015028E-01
   0.3206667E-01  0.2833767E-01
   0.2867947E-01  0.2659862E-01
   0.2565471E-01  0.2496443E-01
   0.2297631E-01  0.2343987E-01
   0.2059658E-01  0.2200789E-01
   0.1846204E-01  0.2064752E-01
   0.1652710E-01  0.1933996E-01
   0.1475573E-01  0.1806960E-01
   0.1311982E-01  0.1682352E-01
   0.1159758E-01  0.1559399E-01
   0.1018002E-01  0.1438469E-01
   0.8867828E-02  0.1320745E-01
   0.7663256E-02  0.1207606E-01
   0.6565440E-02  0.1100160E-01
   0.5569194E-02  0.9990130E-02
   0.4666074E-02  0.9042917E-02
   0.3851552E-02  0.8156012E-02
   0.3127723E-02  0.7319263E-02
   0.2491400E-02  0.6521553E-02
   0.1937110E-02  0.5752968E-02
   0.1459380E-02  0.5005069E-02
   0.1053583E-02  0.4270678E-02
   0.7162129E-03  0.3543531E-02
   0.4449501E-03  0.2817959E-02
   0.2386796E-03  0.2088584E-02
   0.9732562E-04  0.1350353E-02
   0.1904047E-04  0.6027530E-03
   0.1184585E-05 -0.1512303E-03
   0.4251372E-04 -0.9084517E-03
   0.1430266E-03 -0.1665517E-02
   0.3038696E-03 -0.2418594E-02
   0.5273339E-03 -0.3163195E-02
   0.8169356E-03 -0.3893900E-02
   0.1177567E-02 -0.4604023E-02
   0.1614070E-02 -0.5289414E-02
   0.2129516E-02 -0.5953056E-02
   0.2727724E-02 -0.6598935E-02
   0.3413644E-02 -0.7231434E-02
   0.4193330E-02 -0.7855647E-02
   0.5073725E-02 -0.8477817E-02
   0.6061916E-02 -0.9105940E-02
   0.7163144E-02 -0.9750568E-02
   0.8376449E-02 -0.1042543E-01
   0.9701952E-02 -0.1114007E-01
   0.1115029E-01 -0.1189443E-01
   0.1273031E-01 -0.1268487E-01
   0.1444654E-01 -0.1350420E-01
   0.1629933E-01 -0.1434226E-01
   0.1828911E-01 -0.1518844E-01
   0.2042612E-01 -0.1603593E-01
   0.2273775E-01 -0.1688555E-01
   0.2525999E-01 -0.1774285E-01
   0.2803851E-01 -0.1861480E-01
   0.3112968E-01 -0.1950973E-01
   0.3459663E-01 -0.2043676E-01
   0.3848731E-01 -0.2140219E-01
   0.4280115E-01 -0.2239547E-01
   0.4748288E-01 -0.2338873E-01
   0.5243542E-01 -0.2435159E-01
   0.5756900E-01 -0.2526364E-01
   0.6285457E-01 -0.2612089E-01
   0.6830683E-01 -0.2692627E-01
   0.7393850E-01 -0.2768190E-01
   0.7975172E-01 -0.2838897E-01
   0.8573234E-01 -0.2904795E-01
   0.9184911E-01 -0.2965738E-01
   0.9806752E-01 -0.3021475E-01
   0.1043581     -0.3071944E-01
   0.1106998     -0.3117277E-01
   0.1170822     -0.3157756E-01
   0.1235041     -0.3193638E-01
   0.1299658     -0.3225094E-01
   0.1364672     -0.3252292E-01
   0.1430068     -0.3275405E-01
   0.1495826     -0.3294615E-01
   0.1561913     -0.3310091E-01
   0.1628299     -0.3321977E-01
   0.1694957     -0.3330423E-01
   0.1761861     -0.3335589E-01
   0.1828988     -0.3337646E-01
   0.1896321     -0.3336769E-01
   0.1963842     -0.3333094E-01
   0.2031539     -0.3326723E-01
   0.2099397     -0.3317759E-01
   0.2167402     -0.3306309E-01
   0.2235540     -0.3292484E-01
   0.2303799     -0.3276398E-01
   0.2372165     -0.3258143E-01
   0.2440629     -0.3237789E-01
   0.2509181     -0.3215399E-01
   0.2577817     -0.3191042E-01
   0.2646535     -0.3164783E-01
   0.2715333     -0.3136688E-01
   0.2784215     -0.3106824E-01
   0.2853184     -0.3075257E-01
   0.2922243     -0.3042057E-01
   0.2991392     -0.3007295E-01
   0.3060630     -0.2971040E-01
   0.3129954     -0.2933369E-01
   0.3199360     -0.2894355E-01
   0.3268841     -0.2854072E-01
   0.3338390     -0.2812576E-01
   0.3408001     -0.2769915E-01
   0.3477667     -0.2726139E-01
   0.3547386     -0.2681296E-01
   0.3617154     -0.2635436E-01
   0.3686968     -0.2588607E-01
   0.3756828     -0.2540857E-01
   0.3826733     -0.2492227E-01
   0.3896683     -0.2442755E-01
   0.3966678     -0.2392479E-01
   0.4036717     -0.2341439E-01
   0.4106801     -0.2289673E-01
   0.4176930     -0.2237218E-01
   0.4247104     -0.2184115E-01
   0.4317323     -0.2130403E-01
   0.4387587     -0.2076121E-01
   0.4457897     -0.2021308E-01
   0.4528253     -0.1966007E-01
   0.4598657     -0.1910255E-01
   0.4669109     -0.1854093E-01
   0.4739610     -0.1797562E-01
   0.4810161     -0.1740702E-01
   0.4880762     -0.1683547E-01
   0.4951413     -0.1626131E-01
   0.5022112     -0.1568492E-01
   0.5092852     -0.1510665E-01
   0.5163629     -0.1452691E-01
   0.5234434     -0.1394609E-01
   0.5305258     -0.1336463E-01
   0.5376088     -0.1278293E-01
   0.5446914     -0.1220140E-01
   0.5517725     -0.1162038E-01
   0.5588513     -0.1104022E-01
   0.5659270     -0.1046127E-01
   0.5729991     -0.9883842E-02
   0.5800672     -0.9308249E-02
   0.5871311     -0.8734787E-02
   0.5941905     -0.8163794E-02
   0.6012455     -0.7595669E-02
   0.6082959     -0.7030812E-02
   0.6153418     -0.6469621E-02
   0.6223831     -0.5912488E-02
   0.6294199     -0.5359804E-02
   0.6364521     -0.4811956E-02
   0.6434798     -0.4269326E-02
   0.6505031     -0.3732285E-02
   0.6575221     -0.3201196E-02
   0.6645367     -0.2676419E-02
   0.6715471     -0.2158313E-02
   0.6785534     -0.1647236E-02
   0.6855556     -0.1143544E-02
   0.6925539     -0.6475896E-03
   0.6995484     -0.1597323E-03
   0.7065390      0.3196544E-03
   0.7135257      0.7901900E-03
   0.7205083      0.1251489E-02
   0.7274865      0.1703162E-02
   0.7344600      0.2144817E-02
   0.7414281      0.2576058E-02
   0.7483903      0.2996441E-02
   0.7553460      0.3405299E-02
   0.7622946      0.3801908E-02
   0.7692353      0.4185555E-02
   0.7761675      0.4555534E-02
   0.7830906      0.4911152E-02
   0.7900040      0.5251727E-02
   0.7969070      0.5576541E-02
   0.8037990      0.5884678E-02
   0.8106795      0.6175189E-02
   0.8175482      0.6447144E-02
   0.8244047      0.6699632E-02
   0.8312490      0.6931759E-02
   0.8380809      0.7142643E-02
   0.8449003      0.7331328E-02
   0.8517067      0.7496747E-02
   0.8584990      0.7637839E-02
   0.8652755      0.7753561E-02
   0.8720340      0.7842908E-02
   0.8787718      0.7904908E-02
   0.8854856      0.7938057E-02
   0.8921713      0.7940070E-02
   0.8988237      0.7908738E-02
   0.9054370      0.7842037E-02
   0.9120045      0.7738165E-02
   0.9185191      0.7595236E-02
   0.9249725      0.7409670E-02
   0.9313557      0.7177671E-02
   0.9376589      0.6896055E-02
   0.9438724      0.6562319E-02
   0.9499859      0.6174303E-02
   0.9559860      0.5729395E-02
   0.9618558      0.5226132E-02
   0.9675761      0.4664715E-02
   0.9731273      0.4047445E-02
   0.9784778      0.3382119E-02
   0.9835770      0.2682005E-02
   0.9883734      0.1963246E-02
   0.9928178      0.1246989E-02
   0.9968526      0.5591808E-03
    1.000000     -0.1558540E-18
