EPPLER 655 AIRFOIL
    1.000000      0.1074144E-18
   0.9962704      0.9325905E-03
   0.9917223      0.2161057E-02
   0.9868651      0.3551833E-02
   0.9816778      0.5081973E-02
   0.9761794      0.6722704E-02
   0.9704007      0.8441466E-02
   0.9643632      0.1020468E-01
   0.9580815      0.1199933E-01
   0.9515715      0.1382076E-01
   0.9448478      0.1566593E-01
   0.9379224      0.1753519E-01
   0.9308127      0.1943056E-01
   0.9235458      0.2135313E-01
   0.9161593      0.2330226E-01
   0.9086946      0.2527215E-01
   0.9011862      0.2725612E-01
   0.8936571      0.2925049E-01
   0.8861173      0.3125495E-01
   0.8785660      0.3327081E-01
   0.8710002      0.3529842E-01
   0.8634187      0.3733759E-01
   0.8558223      0.3938757E-01
   0.8482137      0.4144713E-01
   0.8405966      0.4351488E-01
   0.8329738      0.4558974E-01
   0.8253469      0.4767103E-01
   0.8177157      0.4975843E-01
   0.8100791      0.5185196E-01
   0.8024348      0.5395162E-01
   0.7947820      0.5605679E-01
   0.7871215      0.5816635E-01
   0.7794562      0.6027865E-01
   0.7717907      0.6239150E-01
   0.7641313      0.6450211E-01
   0.7564844      0.6660732E-01
   0.7488543      0.6870435E-01
   0.7412435      0.7079096E-01
   0.7336528      0.7286544E-01
   0.7260812      0.7492660E-01
   0.7185264      0.7697375E-01
   0.7109866      0.7900642E-01
   0.7034612      0.8102384E-01
   0.6959512      0.8302483E-01
   0.6884589      0.8500794E-01
   0.6809876      0.8697138E-01
   0.6735420      0.8891255E-01
   0.6661264      0.9082757E-01
   0.6587451      0.9271254E-01
   0.6514020      0.9456379E-01
   0.6441010      0.9637786E-01
   0.6368456      0.9815154E-01
   0.6296390      0.9988159E-01
   0.6224829      0.1015641    
   0.6153770      0.1031956    
   0.6083193      0.1047733    
   0.6013056      0.1062948    
   0.5943304      0.1077583    
   0.5873868      0.1091621    
   0.5804675      0.1105063    
   0.5735656      0.1117916    
   0.5666753      0.1130188    
   0.5597909      0.1141882    
   0.5529074      0.1152999    
   0.5460200      0.1163538    
   0.5391246      0.1173498    
   0.5322175      0.1182890    
   0.5252960      0.1191726    
   0.5183579      0.1200014    
   0.5114020      0.1207765    
   0.5044277      0.1214986    
   0.4974351      0.1221681    
   0.4904252      0.1227858    
   0.4833988      0.1233519    
   0.4763568      0.1238669    
   0.4693001      0.1243314    
   0.4622293      0.1247457    
   0.4551452      0.1251105    
   0.4480484      0.1254261    
   0.4409394      0.1256931    
   0.4338188      0.1259119    
   0.4266871      0.1260828    
   0.4195452      0.1262064    
   0.4123936      0.1262830    
   0.4052333      0.1263132    
   0.3980650      0.1262972    
   0.3908900      0.1262354    
   0.3837096      0.1261280    
   0.3765257      0.1259751    
   0.3693404      0.1257773    
   0.3621563      0.1255348    
   0.3549762      0.1252480    
   0.3478026      0.1249165    
   0.3406377      0.1245400    
   0.3334831      0.1241181    
   0.3263397      0.1236504    
   0.3192078      0.1231366    
   0.3120874      0.1225763    
   0.3049783      0.1219691    
   0.2978807      0.1213149    
   0.2907955      0.1206133    
   0.2837237      0.1198643    
   0.2766670      0.1190678    
   0.2696274      0.1182238    
   0.2626072      0.1173319    
   0.2556085      0.1163917    
   0.2486331      0.1154027    
   0.2416825      0.1143645    
   0.2347581      0.1132767    
   0.2278610      0.1121389    
   0.2209926      0.1109505    
   0.2141547      0.1097110    
   0.2073494      0.1084201    
   0.2005794      0.1070775    
   0.1938474      0.1056833    
   0.1871568      0.1042372    
   0.1805109      0.1027388    
   0.1739132      0.1011876    
   0.1673670      0.9958336E-01
   0.1608753      0.9792599E-01
   0.1544413      0.9621539E-01
   0.1480690      0.9445140E-01
   0.1417630      0.9263421E-01
   0.1355290      0.9076455E-01
   0.1293733      0.8884366E-01
   0.1233024      0.8687320E-01
   0.1173241      0.8485459E-01
   0.1114469      0.8278954E-01
   0.1056797      0.8068053E-01
   0.1000311      0.7853072E-01
   0.9450946E-01  0.7634381E-01
   0.8912391E-01  0.7412371E-01
   0.8388544E-01  0.7187550E-01
   0.7880558E-01  0.6960567E-01
   0.7389516E-01  0.6732170E-01
   0.6916351E-01  0.6503146E-01
   0.6461970E-01  0.6274240E-01
   0.6027303E-01  0.6046246E-01
   0.5613093E-01  0.5820022E-01
   0.5219773E-01  0.5596407E-01
   0.4847422E-01  0.5376149E-01
   0.4495896E-01  0.5159833E-01
   0.4164998E-01  0.4947935E-01
   0.3854333E-01  0.4740899E-01
   0.3563274E-01  0.4539085E-01
   0.3290977E-01  0.4342744E-01
   0.3036445E-01  0.4152006E-01
   0.2798701E-01  0.3966875E-01
   0.2576870E-01  0.3787293E-01
   0.2370048E-01  0.3613190E-01
   0.2177305E-01  0.3444471E-01
   0.1997697E-01  0.3281004E-01
   0.1830287E-01  0.3122627E-01
   0.1674165E-01  0.2969154E-01
   0.1528537E-01  0.2820347E-01
   0.1392759E-01  0.2675918E-01
   0.1266213E-01  0.2535599E-01
   0.1148297E-01  0.2399148E-01
   0.1038434E-01  0.2266339E-01
   0.9360744E-02  0.2136963E-01
   0.8407017E-02  0.2010825E-01
   0.7518311E-02  0.1887745E-01
   0.6690177E-02  0.1767552E-01
   0.5919754E-02  0.1650116E-01
   0.5205326E-02  0.1535330E-01
   0.4545038E-02  0.1423093E-01
   0.3936926E-02  0.1313304E-01
   0.3378962E-02  0.1205866E-01
   0.2869101E-02  0.1100685E-01
   0.2405311E-02  0.9976710E-02
   0.1985595E-02  0.8967371E-02
   0.1608005E-02  0.7977997E-02
   0.1270687E-02  0.7007786E-02
   0.9733929E-03  0.6055675E-02
   0.7177098E-03  0.5119846E-02
   0.5026438E-03  0.4199312E-02
   0.3254597E-03  0.3295010E-02
   0.1837770E-03  0.2408939E-02
   0.7866782E-04  0.1542561E-02
   0.1616442E-04  0.6925446E-03
