E220  (11.48%)
    1.000000      0.1084202E-18
   0.9967120      0.7170865E-04
   0.9924215      0.2374027E-03
   0.9876135      0.5039693E-03
   0.9823639      0.8668471E-03
   0.9767525      0.1318414E-02
   0.9708716      0.1849281E-02
   0.9648027      0.2444767E-02
   0.9585940      0.3093923E-02
   0.9522832      0.3788380E-02
   0.9459029      0.4518967E-02
   0.9394771      0.5277304E-02
   0.9330230      0.6059521E-02
   0.9265535      0.6863333E-02
   0.9200777      0.7686800E-02
   0.9136004      0.8528442E-02
   0.9071229      0.9387592E-02
   0.9006454      0.1026412E-01
   0.8941683      0.1115794E-01
   0.8876915      0.1206898E-01
   0.8812151      0.1299716E-01
   0.8747388      0.1394234E-01
   0.8682624      0.1490421E-01
   0.8617855      0.1588245E-01
   0.8553075      0.1687675E-01
   0.8488279      0.1788684E-01
   0.8423460      0.1891246E-01
   0.8358610      0.1995319E-01
   0.8293722      0.2100842E-01
   0.8228791      0.2207750E-01
   0.8163815      0.2315971E-01
   0.8098792      0.2425434E-01
   0.8033723      0.2536059E-01
   0.7968613      0.2647769E-01
   0.7903464      0.2760494E-01
   0.7838278      0.2874169E-01
   0.7773058      0.2988731E-01
   0.7707801      0.3104120E-01
   0.7642506      0.3220278E-01
   0.7577169      0.3337149E-01
   0.7511785      0.3454681E-01
   0.7446351      0.3572821E-01
   0.7380866      0.3691510E-01
   0.7315332      0.3810683E-01
   0.7249754      0.3930270E-01
   0.7184142      0.4050194E-01
   0.7118508      0.4170370E-01
   0.7052867      0.4290706E-01
   0.6987234      0.4411093E-01
   0.6921621      0.4531420E-01
   0.6856040      0.4651586E-01
   0.6790497      0.4771489E-01
   0.6724999      0.4891036E-01
   0.6659549      0.5010137E-01
   0.6594147      0.5128706E-01
   0.6528794      0.5246650E-01
   0.6463490      0.5363867E-01
   0.6398241      0.5480250E-01
   0.6333054      0.5595690E-01
   0.6267939      0.5710074E-01
   0.6202906      0.5823286E-01
   0.6137972      0.5935206E-01
   0.6073151      0.6045686E-01
   0.6008457      0.6154522E-01
   0.5943894      0.6261521E-01
   0.5879466      0.6366499E-01
   0.5815168      0.6469285E-01
   0.5750991      0.6569717E-01
   0.5686922      0.6667645E-01
   0.5622944      0.6762930E-01
   0.5559038      0.6855499E-01
   0.5495188      0.6945305E-01
   0.5431378      0.7032301E-01
   0.5367595      0.7116433E-01
   0.5303828      0.7197643E-01
   0.5240066      0.7275870E-01
   0.5176300      0.7351051E-01
   0.5112523      0.7423138E-01
   0.5048730      0.7492122E-01
   0.4984918      0.7558001E-01
   0.4921084      0.7620767E-01
   0.4857227      0.7680413E-01
   0.4793347      0.7736929E-01
   0.4729446      0.7790304E-01
   0.4665525      0.7840527E-01
   0.4601587      0.7887589E-01
   0.4537636      0.7931485E-01
   0.4473671      0.7972213E-01
   0.4409692      0.8009769E-01
   0.4345698      0.8044151E-01
   0.4281684      0.8075354E-01
   0.4217648      0.8103376E-01
   0.4153584      0.8128229E-01
   0.4089487      0.8149950E-01
   0.4025352      0.8168578E-01
   0.3961176      0.8184150E-01
   0.3896957      0.8196701E-01
   0.3832692      0.8206268E-01
   0.3768383      0.8212884E-01
   0.3704028      0.8216583E-01
   0.3639628      0.8217393E-01
   0.3575190      0.8215342E-01
   0.3510718      0.8210457E-01
   0.3446223      0.8202768E-01
   0.3381717      0.8192307E-01
   0.3317215      0.8179109E-01
   0.3252734      0.8163199E-01
   0.3188292      0.8144546E-01
   0.3123900      0.8123105E-01
   0.3059566      0.8098830E-01
   0.2995295      0.8071676E-01
   0.2931084      0.8041596E-01
   0.2866928      0.8008539E-01
   0.2802817      0.7972458E-01
   0.2738743      0.7933326E-01
   0.2674702      0.7891120E-01
   0.2610694      0.7845822E-01
   0.2546728      0.7797416E-01
   0.2482813      0.7745892E-01
   0.2418967      0.7691246E-01
   0.2355211      0.7633441E-01
   0.2291562      0.7572402E-01
   0.2228033      0.7508049E-01
   0.2164635      0.7440300E-01
   0.2101369      0.7369072E-01
   0.2038235      0.7294274E-01
   0.1975229      0.7215814E-01
   0.1912349      0.7133604E-01
   0.1849597      0.7047562E-01
   0.1786983      0.6957617E-01
   0.1724522      0.6863706E-01
   0.1662232      0.6765781E-01
   0.1600138      0.6663772E-01
   0.1538267      0.6557552E-01
   0.1476643      0.6446985E-01
   0.1415289      0.6331941E-01
   0.1354221      0.6212293E-01
   0.1293457      0.6087911E-01
   0.1233014      0.5958631E-01
   0.1172916      0.5824279E-01
   0.1113187      0.5684699E-01
   0.1053859      0.5539758E-01
   0.9949632E-01  0.5389339E-01
   0.9365458E-01  0.5233264E-01
   0.8786759E-01  0.5071337E-01
   0.8214424E-01  0.4903458E-01
   0.7649500E-01  0.4729640E-01
   0.7093164E-01  0.4549973E-01
   0.6546758E-01  0.4364401E-01
   0.6011599E-01  0.4172858E-01
   0.5488866E-01  0.3975376E-01
   0.4979591E-01  0.3772072E-01
   0.4485427E-01  0.3563232E-01
   0.4010085E-01  0.3350057E-01
   0.3558486E-01  0.3134867E-01
   0.3135245E-01  0.2920554E-01
   0.2744172E-01  0.2709493E-01
   0.2388329E-01  0.2503635E-01
   0.2068623E-01  0.2304878E-01
   0.1783609E-01  0.2114491E-01
   0.1530635E-01  0.1933261E-01
   0.1307732E-01  0.1762458E-01
   0.1112757E-01  0.1603129E-01
   0.9428284E-02  0.1455514E-01
   0.7946727E-02  0.1319138E-01
   0.6651388E-02  0.1193004E-01
   0.5520898E-02  0.1075126E-01
   0.4539031E-02  0.9637094E-02
   0.3689311E-02  0.8575907E-02
   0.2955626E-02  0.7559627E-02
   0.2322963E-02  0.6582261E-02
   0.1777849E-02  0.5639130E-02
   0.1308525E-02  0.4726464E-02
   0.9091134E-03  0.3844737E-02
   0.5818163E-03  0.2999322E-02
   0.3271623E-03  0.2191447E-02
   0.1449003E-03  0.1419713E-02
   0.3532912E-04  0.6816617E-03
   0.5241545E-07 -0.2549649E-04
   0.4258902E-04 -0.7045714E-03
   0.1691284E-03 -0.1358294E-02
   0.3864171E-03 -0.1990406E-02
   0.6938739E-03 -0.2608012E-02
   0.1091878E-02 -0.3218199E-02
