E197  (13.49%)
    1.000000       0.000000    
   0.9964620      0.4927170E-03
   0.9919584      0.1184699E-02
   0.9870164      0.2014379E-02
   0.9816712      0.2974648E-02
   0.9759564      0.4053059E-02
   0.9699303      0.5225297E-02
   0.9636738      0.6457205E-02
   0.9572733      0.7722328E-02
   0.9507989      0.8999967E-02
   0.9442883      0.1027563E-01
   0.9377488      0.1154484E-01
   0.9311812      0.1280818E-01
   0.9245875      0.1406620E-01
   0.9179708      0.1531927E-01
   0.9113349      0.1656775E-01
   0.9046838      0.1781214E-01
   0.8980207      0.1905305E-01
   0.8913483      0.2029126E-01
   0.8846688      0.2152762E-01
   0.8779838      0.2276277E-01
   0.8712949      0.2399723E-01
   0.8646033      0.2523157E-01
   0.8579103      0.2646635E-01
   0.8512169      0.2770218E-01
   0.8445238      0.2893915E-01
   0.8378315      0.3017667E-01
   0.8311401      0.3141410E-01
   0.8244494      0.3265088E-01
   0.8177588      0.3388649E-01
   0.8110676      0.3512048E-01
   0.8043749      0.3635276E-01
   0.7976800      0.3758361E-01
   0.7909829      0.3881327E-01
   0.7842837      0.4004189E-01
   0.7775831      0.4126954E-01
   0.7708823      0.4249624E-01
   0.7641826      0.4372178E-01
   0.7574854      0.4494554E-01
   0.7507916      0.4616682E-01
   0.7441018      0.4738505E-01
   0.7374162      0.4859969E-01
   0.7307342      0.4981030E-01
   0.7240554      0.5101653E-01
   0.7173786      0.5221816E-01
   0.7107029      0.5341520E-01
   0.7040277      0.5460762E-01
   0.6973527      0.5579531E-01
   0.6906779      0.5697812E-01
   0.6840036      0.5815587E-01
   0.6773304      0.5932830E-01
   0.6706592      0.6049499E-01
   0.6639906      0.6165529E-01
   0.6573254      0.6280855E-01
   0.6506640      0.6395413E-01
   0.6440065      0.6509147E-01
   0.6373529      0.6622001E-01
   0.6307031      0.6733924E-01
   0.6240568      0.6844868E-01
   0.6174136      0.6954771E-01
   0.6107734      0.7063566E-01
   0.6041366      0.7171183E-01
   0.5975037      0.7277545E-01
   0.5908754      0.7382573E-01
   0.5842531      0.7486183E-01
   0.5776381      0.7588286E-01
   0.5710319      0.7688744E-01
   0.5644356      0.7787384E-01
   0.5578501      0.7884040E-01
   0.5512756      0.7978556E-01
   0.5447123      0.8070783E-01
   0.5381597      0.8160580E-01
   0.5316172      0.8247811E-01
   0.5250837      0.8332360E-01
   0.5185582      0.8414145E-01
   0.5120397      0.8493090E-01
   0.5055272      0.8569117E-01
   0.4990195      0.8642147E-01
   0.4925156      0.8712101E-01
   0.4860143      0.8778899E-01
   0.4795144      0.8842466E-01
   0.4730149      0.8902775E-01
   0.4665152      0.8959818E-01
   0.4600146      0.9013583E-01
   0.4535130      0.9064055E-01
   0.4470104      0.9111217E-01
   0.4405070      0.9155050E-01
   0.4340033      0.9195533E-01
   0.4274999      0.9232634E-01
   0.4209976      0.9266315E-01
   0.4144969      0.9296537E-01
   0.4079983      0.9323263E-01
   0.4015021      0.9346456E-01
   0.3950088      0.9366083E-01
   0.3885184      0.9382107E-01
   0.3820311      0.9394495E-01
   0.3755472      0.9403208E-01
   0.3690667      0.9408208E-01
   0.3625897      0.9409458E-01
   0.3561164      0.9406919E-01
   0.3496469      0.9400555E-01
   0.3431812      0.9390327E-01
   0.3367194      0.9376204E-01
   0.3302615      0.9358171E-01
   0.3238073      0.9336208E-01
   0.3173567      0.9310297E-01
   0.3109093      0.9280417E-01
   0.3044647      0.9246546E-01
   0.2980224      0.9208659E-01
   0.2915816      0.9166755E-01
   0.2851421      0.9120851E-01
   0.2787037      0.9070966E-01
   0.2722666      0.9017121E-01
   0.2658312      0.8959340E-01
   0.2593983      0.8897649E-01
   0.2529688      0.8832072E-01
   0.2465438      0.8762603E-01
   0.2401246      0.8689232E-01
   0.2337122      0.8611949E-01
   0.2273079      0.8530749E-01
   0.2209126      0.8445626E-01
   0.2145276      0.8356574E-01
   0.2081539      0.8263550E-01
   0.2017929      0.8166493E-01
   0.1954460      0.8065347E-01
   0.1891147      0.7960057E-01
   0.1828004      0.7850576E-01
   0.1765048      0.7736858E-01
   0.1702295      0.7618821E-01
   0.1639762      0.7496367E-01
   0.1577462      0.7369395E-01
   0.1515407      0.7237807E-01
   0.1453606      0.7101501E-01
   0.1392066      0.6960359E-01
   0.1330808      0.6814239E-01
   0.1269864      0.6663028E-01
   0.1209278      0.6506662E-01
