E226  (10.19%)
    1.000000      0.6335806E-18
   0.9969574      0.2398110E-03
   0.9929828      0.5898726E-03
   0.9884814      0.1028590E-02
   0.9834648      0.1556591E-02
   0.9779601      0.2169631E-02
   0.9720356      0.2855118E-02
   0.9657890      0.3591564E-02
   0.9593184      0.4362808E-02
   0.9527150      0.5156835E-02
   0.9460421      0.5964507E-02
   0.9393271      0.6781689E-02
   0.9325841      0.7606820E-02
   0.9258232      0.8438880E-02
   0.9190497      0.9277362E-02
   0.9122655      0.1012183E-01
   0.9054715      0.1097155E-01
   0.8986690      0.1182575E-01
   0.8918597      0.1268358E-01
   0.8850455      0.1354415E-01
   0.8782283      0.1440649E-01
   0.8714097      0.1526959E-01
   0.8645912      0.1613253E-01
   0.8577736      0.1699440E-01
   0.8509576      0.1785437E-01
   0.8441436      0.1871193E-01
   0.8373318      0.1956678E-01
   0.8305225      0.2041865E-01
   0.8237158      0.2126727E-01
   0.8169117      0.2211237E-01
   0.8101103      0.2295370E-01
   0.8033116      0.2379100E-01
   0.7965154      0.2462400E-01
   0.7897219      0.2545242E-01
   0.7829311      0.2627596E-01
   0.7761432      0.2709436E-01
   0.7693583      0.2790731E-01
   0.7625765      0.2871452E-01
   0.7557979      0.2951569E-01
   0.7490224      0.3031057E-01
   0.7422498      0.3109889E-01
   0.7354795      0.3188042E-01
   0.7287109      0.3265495E-01
   0.7219435      0.3342230E-01
   0.7151764      0.3418243E-01
   0.7084093      0.3493533E-01
   0.7016418      0.3568096E-01
   0.6948741      0.3641927E-01
   0.6881065      0.3715016E-01
   0.6813395      0.3787350E-01
   0.6745739      0.3858913E-01
   0.6678106      0.3929671E-01
   0.6610501      0.3999587E-01
   0.6542928      0.4068625E-01
   0.6475387      0.4136755E-01
   0.6407877      0.4203946E-01
   0.6340392      0.4270173E-01
   0.6272927      0.4335413E-01
   0.6205472      0.4399655E-01
   0.6138021      0.4462903E-01
   0.6070569      0.4525153E-01
   0.6003113      0.4586402E-01
   0.5935653      0.4646645E-01
   0.5868189      0.4705876E-01
   0.5800726      0.4764084E-01
   0.5733268      0.4821255E-01
   0.5665821      0.4877364E-01
   0.5598390      0.4932383E-01
   0.5530978      0.4986287E-01
   0.5463587      0.5039051E-01
   0.5396220      0.5090651E-01
   0.5328878      0.5141064E-01
   0.5261560      0.5190267E-01
   0.5194266      0.5238240E-01
   0.5126995      0.5284960E-01
   0.5059745      0.5330405E-01
   0.4992517      0.5374553E-01
   0.4925307      0.5417383E-01
   0.4858116      0.5458872E-01
   0.4790940      0.5499000E-01
   0.4723778      0.5537746E-01
   0.4656629      0.5575093E-01
   0.4589492      0.5611024E-01
   0.4522367      0.5645524E-01
   0.4455256      0.5678575E-01
   0.4388161      0.5710160E-01
   0.4321084      0.5740261E-01
   0.4254030      0.5768859E-01
   0.4187003      0.5795929E-01
   0.4120006      0.5821435E-01
   0.4053043      0.5845344E-01
   0.3986117      0.5867623E-01
   0.3919230      0.5888240E-01
   0.3852382      0.5907162E-01
   0.3785575      0.5924358E-01
   0.3718810      0.5939795E-01
   0.3652086      0.5953439E-01
   0.3585403      0.5965254E-01
   0.3518764      0.5975205E-01
   0.3452167      0.5983259E-01
   0.3385616      0.5989379E-01
   0.3319111      0.5993532E-01
   0.3252654      0.5995683E-01
   0.3186247      0.5995789E-01
   0.3119892      0.5993809E-01
   0.3053594      0.5989701E-01
   0.2987355      0.5983423E-01
   0.2921180      0.5974935E-01
   0.2855073      0.5964197E-01
   0.2789041      0.5951166E-01
   0.2723087      0.5935780E-01
   0.2657220      0.5917977E-01
   0.2591445      0.5897696E-01
   0.2525768      0.5874877E-01
   0.2460197      0.5849460E-01
   0.2394739      0.5821390E-01
   0.2329401      0.5790596E-01
   0.2264191      0.5756996E-01
   0.2199115      0.5720506E-01
   0.2134180      0.5681045E-01
   0.2069391      0.5638533E-01
   0.2004754      0.5592892E-01
   0.1940274      0.5544040E-01
   0.1875956      0.5491881E-01
   0.1811811      0.5436325E-01
   0.1747849      0.5377283E-01
   0.1684085      0.5314675E-01
   0.1620533      0.5248424E-01
   0.1557213      0.5178435E-01
   0.1494151      0.5104561E-01
   0.1431380      0.5026663E-01
   0.1368941      0.4944625E-01
   0.1306880      0.4858357E-01
   0.1245249      0.4767788E-01
   0.1184102      0.4672804E-01
   0.1123470      0.4573245E-01
   0.1063367      0.4468929E-01
   0.1003784      0.4359652E-01
   0.9446958E-01  0.4245175E-01
   0.8861050E-01  0.4125180E-01
   0.8281419E-01  0.3999532E-01
   0.7710744E-01  0.3868498E-01
   0.7152710E-01  0.3732770E-01
   0.6611433E-01  0.3593344E-01
   0.6089872E-01  0.3450843E-01
   0.5588229E-01  0.3305242E-01
   0.5104700E-01  0.3156028E-01
   0.4636332E-01  0.3002277E-01
   0.4180974E-01  0.2843096E-01
