E63  (4.25%)
    1.000000       0.000000    
   0.9972547      0.1182115E-02
   0.9930300      0.3072712E-02
   0.9880906      0.5314208E-02
   0.9830408      0.7547257E-02
   0.9780046      0.9663805E-02
   0.9729585      0.1163748E-01
   0.9678360      0.1349441E-01
   0.9625940      0.1525855E-01
   0.9572172      0.1694170E-01
   0.9517116      0.1855246E-01
   0.9460896      0.2010082E-01
   0.9403694      0.2159771E-01
   0.9345724      0.2305112E-01
   0.9287180      0.2446220E-01
   0.9228224      0.2583262E-01
   0.9168984      0.2716554E-01
   0.9109545      0.2846443E-01
   0.9049952      0.2972997E-01
   0.8990236      0.3096253E-01
   0.8930409      0.3216287E-01
   0.8870465      0.3333206E-01
   0.8810389      0.3447168E-01
   0.8750164      0.3558368E-01
   0.8689784      0.3666987E-01
   0.8629256      0.3773184E-01
   0.8568598      0.3877102E-01
   0.8507838      0.3978849E-01
   0.8447006      0.4078433E-01
   0.8386125      0.4175842E-01
   0.8325206      0.4271080E-01
   0.8264254      0.4364169E-01
   0.8203263      0.4455141E-01
   0.8142219      0.4544054E-01
   0.8081108      0.4631001E-01
   0.8019919      0.4716077E-01
   0.7958652      0.4799367E-01
   0.7897310      0.4880948E-01
   0.7835902      0.4960890E-01
   0.7774446      0.5039248E-01
   0.7712961      0.5116022E-01
   0.7651462      0.5191176E-01
   0.7589959      0.5264680E-01
   0.7528455      0.5336515E-01
   0.7466948      0.5406667E-01
   0.7405432      0.5475125E-01
   0.7343894      0.5541896E-01
   0.7282321      0.5607030E-01
   0.7220701      0.5670591E-01
   0.7159030      0.5732638E-01
   0.7097308      0.5793226E-01
   0.7035536      0.5852405E-01
   0.6973723      0.5910222E-01
   0.6911880      0.5966715E-01
   0.6850023      0.6021877E-01
   0.6788161      0.6075678E-01
   0.6726302      0.6128090E-01
   0.6664449      0.6179092E-01
   0.6602603      0.6228662E-01
   0.6540761      0.6276783E-01
   0.6478915      0.6323441E-01
   0.6417057      0.6368638E-01
   0.6355178      0.6412407E-01
   0.6293272      0.6454781E-01
   0.6231335      0.6495791E-01
   0.6169368      0.6535465E-01
   0.6107374      0.6573830E-01
   0.6045356      0.6610912E-01
   0.5983323      0.6646734E-01
   0.5921284      0.6681290E-01
   0.5859247      0.6714557E-01
   0.5797217      0.6746514E-01
   0.5735195      0.6777141E-01
   0.5673183      0.6806418E-01
   0.5611177      0.6834328E-01
   0.5549173      0.6860855E-01
   0.5487164      0.6885985E-01
   0.5425143      0.6909733E-01
   0.5363104      0.6932120E-01
   0.5301045      0.6953170E-01
   0.5238963      0.6972903E-01
   0.5176863      0.6991339E-01
   0.5114746      0.7008497E-01
   0.5052622      0.7024398E-01
   0.4990497      0.7039053E-01
   0.4928381      0.7052437E-01
   0.4866281      0.7064516E-01
   0.4804201      0.7075258E-01
   0.4742142      0.7084630E-01
   0.4680103      0.7092601E-01
   0.4618080      0.7099140E-01
   0.4556068      0.7104214E-01
   0.4494058      0.7107803E-01
   0.4432041      0.7109918E-01
   0.4370013      0.7110578E-01
   0.4307970      0.7109799E-01
   0.4245911      0.7107599E-01
   0.4183840      0.7103996E-01
   0.4121761      0.7099007E-01
   0.4059681      0.7092650E-01
   0.3997610      0.7084926E-01
   0.3935556      0.7075800E-01
