BE50 (smoothed)
   0.9999999      0.1294999E-02
   0.9967501      0.1942060E-02
   0.9923354      0.2820079E-02
   0.9872684      0.3821351E-02
   0.9816740      0.4918460E-02
   0.9757251      0.6079319E-02
   0.9695794      0.7271253E-02
   0.9633397      0.8470104E-02
   0.9570416      0.9667640E-02
   0.9507045      0.1086128E-01
   0.9443474      0.1204838E-01
   0.9379850      0.1322548E-01
   0.9316242      0.1439019E-01
   0.9252641      0.1554173E-01
   0.9189000      0.1668102E-01
   0.9125295      0.1780899E-01
   0.9061531      0.1892603E-01
   0.8997736      0.2003188E-01
   0.8933936      0.2112582E-01
   0.8870142      0.2220736E-01
   0.8806347      0.2327631E-01
   0.8742531      0.2433291E-01
   0.8678675      0.2537771E-01
   0.8614772      0.2641113E-01
   0.8550830      0.2743340E-01
   0.8486863      0.2844450E-01
   0.8422894      0.2944397E-01
   0.8358933      0.3043134E-01
   0.8294980      0.3140627E-01
   0.8231024      0.3236863E-01
   0.8167044      0.3331855E-01
   0.8103018      0.3425671E-01
   0.8038936      0.3518375E-01
   0.7974795      0.3610020E-01
   0.7910605      0.3700642E-01
   0.7846385      0.3790255E-01
   0.7782154      0.3878820E-01
   0.7717927      0.3966295E-01
   0.7653709      0.4052645E-01
   0.7589499      0.4137850E-01
   0.7525286      0.4221898E-01
   0.7461056      0.4304811E-01
   0.7396798      0.4386629E-01
   0.7332506      0.4467385E-01
   0.7268176      0.4547108E-01
   0.7203810      0.4625819E-01
   0.7139414      0.4703532E-01
   0.7074997      0.4780240E-01
   0.7010564      0.4855934E-01
   0.6946122      0.4930606E-01
   0.6881675      0.5004249E-01
   0.6817228      0.5076859E-01
   0.6752782      0.5148427E-01
   0.6688340      0.5218934E-01
   0.6623901      0.5288365E-01
   0.6559464      0.5356704E-01
   0.6495024      0.5423939E-01
   0.6430579      0.5490058E-01
   0.6366121      0.5555063E-01
   0.6301646      0.5618967E-01
   0.6237153      0.5681784E-01
   0.6172640      0.5743525E-01
   0.6108107      0.5804200E-01
   0.6043559      0.5863817E-01
   0.5978998      0.5922371E-01
   0.5914428      0.5979849E-01
   0.5849856      0.6036237E-01
   0.5785284      0.6091521E-01
   0.5720717      0.6145688E-01
   0.5656161      0.6198723E-01
   0.5591619      0.6250601E-01
   0.5527095      0.6301282E-01
   0.5462590      0.6350730E-01
   0.5398104      0.6398911E-01
   0.5333636      0.6445790E-01
   0.5269183      0.6491335E-01
   0.5204742      0.6535524E-01
   0.5140309      0.6578342E-01
   0.5075883      0.6619774E-01
   0.5011459      0.6659802E-01
   0.4947038      0.6698410E-01
