E214  (11.1%)
    1.000000     -0.5908055E-19
   0.9966895      0.1039982E-02
   0.9924162      0.2464551E-02
   0.9876303      0.4127901E-02
   0.9824204      0.5958330E-02
   0.9769796      0.7849337E-02
   0.9714487      0.9713528E-02
   0.9658377      0.1152318E-01
   0.9601174      0.1328881E-01
   0.9542724      0.1501834E-01
   0.9483054      0.1671492E-01
   0.9422305      0.1838121E-01
   0.9360640      0.2002118E-01
   0.9298231      0.2163987E-01
   0.9235241      0.2324122E-01
   0.9171808      0.2482479E-01
   0.9108047      0.2639011E-01
   0.9044049      0.2793758E-01
   0.8979878      0.2946820E-01
   0.8915574      0.3098198E-01
   0.8851170      0.3247833E-01
   0.8786696      0.3395672E-01
   0.8722178      0.3541674E-01
   0.8657642      0.3685801E-01
   0.8593103      0.3827972E-01
   0.8528573      0.3968099E-01
   0.8464053      0.4106111E-01
   0.8399537      0.4241957E-01
   0.8335011      0.4375599E-01
   0.8270454      0.4507044E-01
   0.8205847      0.4636358E-01
   0.8141178      0.4763604E-01
   0.8076435      0.4888835E-01
   0.8011612      0.5012094E-01
   0.7946709      0.5133415E-01
   0.7881727      0.5252832E-01
   0.7816669      0.5370385E-01
   0.7751539      0.5486119E-01
   0.7686337      0.5600081E-01
   0.7621063      0.5712321E-01
   0.7555717      0.5822888E-01
   0.7490297      0.5931834E-01
   0.7424801      0.6039212E-01
   0.7359230      0.6145068E-01
   0.7293587      0.6249446E-01
   0.7227879      0.6352386E-01
   0.7162114      0.6453924E-01
   0.7096303      0.6554093E-01
   0.7030462      0.6652907E-01
   0.6964601      0.6750336E-01
   0.6898730      0.6846348E-01
   0.6832856      0.6940917E-01
   0.6766981      0.7034020E-01
   0.6701106      0.7125641E-01
   0.6635226      0.7215766E-01
   0.6569336      0.7304389E-01
   0.6503431      0.7391511E-01
   0.6437506      0.7477132E-01
   0.6371563      0.7561246E-01
   0.6305602      0.7643847E-01
   0.6239628      0.7724923E-01
   0.6173650      0.7804460E-01
   0.6107677      0.7882438E-01
   0.6041718      0.7958802E-01
   0.5975782      0.8033493E-01
   0.5909871      0.8106457E-01
   0.5843989      0.8177640E-01
   0.5778135      0.8246995E-01
   0.5712304      0.8314475E-01
   0.5646490      0.8380039E-01
   0.5580687      0.8443660E-01
   0.5514887      0.8505325E-01
   0.5449088      0.8565017E-01
   0.5383287      0.8622717E-01
   0.5317484      0.8678404E-01
   0.5251681      0.8732057E-01
   0.5185880      0.8783651E-01
   0.5120089      0.8833157E-01
   0.5054311      0.8880535E-01
   0.4988551      0.8925742E-01
   0.4922812      0.8968739E-01
   0.4857094      0.9009488E-01
   0.4791399      0.9047952E-01
   0.4725724      0.9084093E-01
   0.4660068      0.9117876E-01
   0.4594427      0.9149274E-01
   0.4528801      0.9178261E-01
   0.4463187      0.9204813E-01
   0.4397587      0.9228901E-01
   0.4332001      0.9250501E-01
   0.4266431      0.9269584E-01
   0.4200880      0.9286124E-01
   0.4135351      0.9300088E-01
   0.4069848      0.9311436E-01
   0.4004375      0.9320130E-01
   0.3938933      0.9326131E-01
   0.3873526      0.9329401E-01
   0.3808156      0.9329903E-01
   0.3742824      0.9327600E-01
   0.3677532      0.9322454E-01
   0.3612282      0.9314425E-01
   0.3547075      0.9303475E-01
   0.3481911      0.9289564E-01
   0.3416791      0.9272653E-01
   0.3351713      0.9252703E-01
   0.3286678      0.9229673E-01
   0.3221684      0.9203526E-01
   0.3156731      0.9174227E-01
   0.3091823      0.9141743E-01
   0.3026961      0.9106042E-01
   0.2962151      0.9067094E-01
   0.2897401      0.9024868E-01
   0.2832717      0.8979338E-01
   0.2768109      0.8930463E-01
   0.2703586      0.8878184E-01
   0.2639152      0.8822445E-01
   0.2574810      0.8763186E-01
   0.2510563      0.8700347E-01
   0.2446408      0.8633864E-01
   0.2382341      0.8563676E-01
   0.2318362      0.8489731E-01
   0.2254470      0.8411985E-01
   0.2190670      0.8330396E-01
   0.2126970      0.8244929E-01
   0.2063380      0.8155555E-01
   0.1999915      0.8062243E-01
   0.1936592      0.7964925E-01
   0.1873428      0.7863512E-01
   0.1810441      0.7757921E-01
   0.1747646      0.7648072E-01
   0.1685059      0.7533888E-01
   0.1622697      0.7415289E-01
   0.1560574      0.7292162E-01
   0.1498704      0.7164382E-01
   0.1437099      0.7031823E-01
   0.1375765      0.6894358E-01
   0.1314709      0.6751853E-01
   0.1253940      0.6604151E-01
   0.1193484      0.6451101E-01
   0.1133388      0.6292613E-01
   0.1073717      0.6128670E-01
   0.1014552      0.5959331E-01
   0.9559874E-01  0.5784602E-01
   0.8981035E-01  0.5604314E-01
   0.8409475E-01  0.5418231E-01
   0.7845361E-01  0.5226052E-01
   0.7288621E-01  0.5027403E-01
   0.6739582E-01  0.4821935E-01
   0.6199924E-01  0.4609799E-01
   0.5672573E-01  0.4391826E-01
   0.5161230E-01  0.4169473E-01
   0.4669793E-01  0.3944300E-01
   0.4200954E-01  0.3717266E-01
   0.3755636E-01  0.3488861E-01
   0.3333548E-01  0.3259231E-01
   0.2934702E-01  0.3028586E-01
   0.2563685E-01  0.2799784E-01
   0.2227411E-01  0.2578429E-01
   0.1929806E-01  0.2369697E-01
   0.1670337E-01  0.2176227E-01
   0.1445480E-01  0.1997637E-01
   0.1249886E-01  0.1831892E-01
   0.1078449E-01  0.1676757E-01
   0.9269927E-02  0.1530304E-01
   0.7922561E-02  0.1390967E-01
   0.6718288E-02  0.1257338E-01
   0.5644066E-02  0.1128897E-01
   0.4691763E-02  0.1005949E-01
   0.3852421E-02  0.8889416E-02
   0.3114973E-02  0.7781182E-02
   0.2467091E-02  0.6734369E-02
   0.1896729E-02  0.5746358E-02
   0.1400913E-02  0.4815547E-02
   0.9826255E-03  0.3938921E-02
   0.6407029E-03  0.3109946E-02
   0.3728053E-03  0.2321378E-02
   0.1770912E-03  0.1566356E-02
   0.5294251E-04  0.8386359E-03
   0.1378062E-05  0.1324859E-03
   0.2546850E-04 -0.5575432E-03
   0.1306788E-03 -0.1236932E-02
   0.3188882E-03 -0.1911020E-02
   0.5879523E-03 -0.2584190E-02
   0.9380817E-03 -0.3259968E-02
   0.1371812E-02 -0.3941128E-02
   0.1893775E-02 -0.4629528E-02
   0.2510334E-02 -0.5325515E-02
   0.3228545E-02 -0.6026538E-02
   0.4053607E-02 -0.6724609E-02
   0.4995188E-02 -0.7411217E-02
   0.6072302E-02 -0.8082187E-02
   0.7306191E-02 -0.8733658E-02
   0.8718353E-02 -0.9363158E-02
   0.1032771E-01 -0.9972385E-02
   0.1214734E-01 -0.1057229E-01
   0.1418436E-01 -0.1119065E-01
   0.1645793E-01 -0.1185307E-01
   0.1900488E-01 -0.1256069E-01
   0.2186230E-01 -0.1330811E-01
   0.2506134E-01 -0.1408244E-01
   0.2862616E-01 -0.1486208E-01
   0.3258731E-01 -0.1562381E-01
   0.3697477E-01 -0.1635588E-01
   0.4179422E-01 -0.1705029E-01
   0.4701537E-01 -0.1770430E-01
   0.5257462E-01 -0.1832348E-01
   0.5839446E-01 -0.1890396E-01
   0.6439170E-01 -0.1943562E-01
   0.7049472E-01 -0.1991356E-01
   0.7666351E-01 -0.2033843E-01
   0.8289216E-01 -0.2071388E-01
