E209  (13.72%)
    1.000000      0.1219198E-18
   0.9964689      0.5087177E-03
   0.9920147      0.1233502E-02
   0.9871318      0.2110766E-02
   0.9818221      0.3127174E-02
   0.9761142      0.4265417E-02
   0.9700769      0.5497323E-02
   0.9638108      0.6781903E-02
   0.9574225      0.8084618E-02
   0.9509901      0.9379460E-02
   0.9445441      0.1065057E-01
   0.9380763      0.1189602E-01
   0.9315742      0.1311964E-01
   0.9250307      0.1432428E-01
   0.9184445      0.1551176E-01
   0.9118187      0.1668372E-01
   0.9051580      0.1784229E-01
   0.8984669      0.1898978E-01
   0.8917500      0.2012865E-01
   0.8850113      0.2126123E-01
   0.8782547      0.2238846E-01
   0.8714836      0.2351080E-01
   0.8647013      0.2462878E-01
   0.8579107      0.2574297E-01
   0.8511145      0.2685397E-01
   0.8443149      0.2796184E-01
   0.8375136      0.2906619E-01
   0.8307116      0.3016675E-01
   0.8239099      0.3126331E-01
   0.8171084      0.3235573E-01
   0.8103070      0.3344399E-01
   0.8035050      0.3452820E-01
   0.7967021      0.3560850E-01
   0.7898978      0.3668502E-01
   0.7830920      0.3775787E-01
   0.7762845      0.3882712E-01
   0.7694755      0.3989285E-01
   0.7626652      0.4095506E-01
   0.7558536      0.4201374E-01
   0.7490411      0.4306887E-01
   0.7422280      0.4412041E-01
   0.7354146      0.4516832E-01
   0.7286014      0.4621257E-01
   0.7217887      0.4725307E-01
   0.7149771      0.4828958E-01
   0.7081667      0.4932181E-01
   0.7013579      0.5034948E-01
   0.6945509      0.5137232E-01
   0.6877455      0.5239007E-01
   0.6809419      0.5340250E-01
   0.6741398      0.5440938E-01
   0.6673392      0.5541052E-01
   0.6605398      0.5640574E-01
   0.6537416      0.5739487E-01
   0.6469445      0.5837770E-01
   0.6401483      0.5935406E-01
   0.6333529      0.6032376E-01
   0.6265584      0.6128660E-01
   0.6197647      0.6224236E-01
   0.6129718      0.6319077E-01
   0.6061800      0.6413159E-01
   0.5993894      0.6506452E-01
   0.5926004      0.6598927E-01
   0.5858135      0.6690556E-01
   0.5790292      0.6781305E-01
   0.5722482      0.6871130E-01
   0.5654709      0.6959957E-01
   0.5586981      0.7047706E-01
   0.5519302      0.7134302E-01
   0.5451679      0.7219668E-01
   0.5384117      0.7303729E-01
   0.5316621      0.7386412E-01
   0.5249197      0.7467640E-01
   0.5181848      0.7547315E-01
   0.5114580      0.7625327E-01
   0.5047392      0.7701569E-01
   0.4980288      0.7775940E-01
   0.4913266      0.7848337E-01
   0.4846325      0.7918663E-01
   0.4779462      0.7986819E-01
   0.4712675      0.8052717E-01
   0.4645961      0.8116274E-01
   0.4579316      0.8177405E-01
   0.4512738      0.8236031E-01
   0.4446224      0.8292069E-01
   0.4379771      0.8345437E-01
   0.4313376      0.8396054E-01
   0.4247037      0.8443843E-01
   0.4180751      0.8488737E-01
   0.4114519      0.8530670E-01
   0.4048339      0.8569578E-01
   0.3982212      0.8605395E-01
   0.3916139      0.8638057E-01
   0.3850120      0.8667497E-01
   0.3784159      0.8693652E-01
   0.3718257      0.8716454E-01
   0.3652416      0.8735839E-01
   0.3586639      0.8751742E-01
   0.3520926      0.8764098E-01
   0.3455278      0.8772843E-01
   0.3389694      0.8777914E-01
   0.3324175      0.8779246E-01
   0.3258720      0.8776781E-01
   0.3193331      0.8770458E-01
   0.3128011      0.8760218E-01
   0.3062764      0.8746003E-01
   0.2997596      0.8727756E-01
   0.2932512      0.8705420E-01
   0.2867521      0.8678942E-01
