E216  (10.4%)
    1.000000     -0.2303930E-18
   0.9970823      0.1333261E-02
   0.9934232      0.3073372E-02
   0.9894125      0.5029968E-02
   0.9850822      0.7141928E-02
   0.9805565      0.9304247E-02
   0.9759371      0.1142891E-01
   0.9712289      0.1347989E-01
   0.9663857      0.1547139E-01
   0.9613670      0.1742048E-01
   0.9561459      0.1933678E-01
   0.9507125      0.2122584E-01
   0.9450665      0.2309410E-01
   0.9392175      0.2494805E-01
   0.9331875      0.2679299E-01
   0.9270068      0.2862598E-01
   0.9207056      0.3044064E-01
   0.9143114      0.3223285E-01
   0.9078462      0.3400107E-01
   0.9013252      0.3574369E-01
   0.8947592      0.3745842E-01
   0.8881560      0.3914400E-01
   0.8815196      0.4080024E-01
   0.8748510      0.4242796E-01
   0.8681496      0.4402856E-01
   0.8614162      0.4560320E-01
   0.8546533      0.4715274E-01
   0.8478650      0.4867772E-01
   0.8410567      0.5017818E-01
   0.8342338      0.5165322E-01
   0.8274003      0.5310210E-01
   0.8205584      0.5452446E-01
   0.8137085      0.5592034E-01
   0.8068498      0.5729011E-01
   0.7999800      0.5863455E-01
   0.7930976      0.5995454E-01
   0.7862019      0.6125072E-01
   0.7792931      0.6252362E-01
   0.7723722      0.6377356E-01
   0.7654413      0.6500071E-01
   0.7585025      0.6620484E-01
   0.7515577      0.6738567E-01
   0.7446080      0.6854303E-01
   0.7376542      0.6967688E-01
   0.7306960      0.7078727E-01
   0.7237330      0.7187435E-01
   0.7167643      0.7293845E-01
   0.7097892      0.7397988E-01
   0.7028072      0.7499895E-01
   0.6958183      0.7599588E-01
   0.6888228      0.7697086E-01
   0.6818210      0.7792405E-01
   0.6748140      0.7885549E-01
   0.6678024      0.7976510E-01
   0.6607870      0.8065281E-01
   0.6537685      0.8151855E-01
   0.6467474      0.8236230E-01
   0.6397242      0.8318402E-01
   0.6326992      0.8398371E-01
   0.6256728      0.8476131E-01
   0.6186452      0.8551671E-01
   0.6116163      0.8624984E-01
   0.6045863      0.8696063E-01
   0.5975550      0.8764900E-01
   0.5905223      0.8831492E-01
   0.5834877      0.8895832E-01
   0.5764512      0.8957921E-01
   0.5694127      0.9017758E-01
   0.5623723      0.9075339E-01
   0.5553303      0.9130661E-01
   0.5482874      0.9183718E-01
   0.5412443      0.9234505E-01
   0.5342019      0.9283008E-01
   0.5271612      0.9329198E-01
   0.5201228      0.9373045E-01
   0.5130870      0.9414520E-01
   0.5060541      0.9453597E-01
   0.4990240      0.9490251E-01
   0.4919962      0.9524457E-01
   0.4849703      0.9556196E-01
   0.4779458      0.9585456E-01
   0.4709223      0.9612225E-01
   0.4639000      0.9636491E-01
   0.4568788      0.9658239E-01
   0.4498594      0.9677455E-01
   0.4428423      0.9694125E-01
   0.4358283      0.9708229E-01
   0.4288183      0.9719732E-01
   0.4218129      0.9728601E-01
   0.4148124      0.9734806E-01
   0.4078171      0.9738314E-01
   0.4008269      0.9739094E-01
   0.3938419      0.9737116E-01
   0.3868617      0.9732349E-01
   0.3798863      0.9724761E-01
   0.3729158      0.9714323E-01
   0.3659508      0.9701005E-01
   0.3589919      0.9684779E-01
   0.3520400      0.9665618E-01
   0.3450963      0.9643495E-01
   0.3381620      0.9618361E-01
   0.3312382      0.9590160E-01
   0.3243257      0.9558833E-01
   0.3174248      0.9524324E-01
   0.3105358      0.9486575E-01
   0.3036587      0.9445527E-01
   0.2967931      0.9401125E-01
   0.2899389      0.9353315E-01
   0.2830963      0.9302048E-01
   0.2762654      0.9247275E-01
   0.2694469      0.9188950E-01
   0.2626413      0.9127031E-01
   0.2558497      0.9061473E-01
   0.2490733      0.8992211E-01
   0.2423135      0.8919176E-01
   0.2355719      0.8842307E-01
   0.2288505      0.8761550E-01
   0.2221512      0.8676856E-01
   0.2154762      0.8588179E-01
   0.2088276      0.8495434E-01
   0.2022070      0.8398522E-01
   0.1956153      0.8297341E-01
   0.1890528      0.8191781E-01
   0.1825191      0.8081725E-01
   0.1760135      0.7967052E-01
   0.1695364      0.7847659E-01
   0.1630893      0.7723473E-01
   0.1566756      0.7594461E-01
   0.1502999      0.7460633E-01
   0.1439682      0.7322030E-01
   0.1376871      0.7178618E-01
   0.1314627      0.7030299E-01
   0.1252997      0.6876971E-01
   0.1192015      0.6718531E-01
   0.1131703      0.6554871E-01
   0.1072087      0.6385883E-01
   0.1013206      0.6211519E-01
   0.9551189E-01  0.6031815E-01
   0.8978979E-01  0.5846897E-01
   0.8416267E-01  0.5656964E-01
   0.7864265E-01  0.5462174E-01
   0.7324817E-01  0.5262884E-01
   0.6800173E-01  0.5059785E-01
   0.6292695E-01  0.4853842E-01
