NASA SC(2)-0406 AIRFOIL
   0.9999930      0.1949975E-02
   0.9968378      0.2255124E-02
   0.9924780      0.2675282E-02
   0.9872479      0.3177208E-02
   0.9814408      0.3736879E-02
   0.9754798      0.4320509E-02
   0.9694813      0.4888588E-02
   0.9634005      0.5417525E-02
   0.9571993      0.5945438E-02
   0.9509238      0.6489429E-02
   0.9446160      0.7035213E-02
   0.9382937      0.7581196E-02
   0.9319762      0.8127418E-02
   0.9256781      0.8669323E-02
   0.9194239      0.9212388E-02
   0.9132663      0.9752038E-02
   0.9071743      0.1025015E-01
   0.9010189      0.1071414E-01
   0.8947634      0.1118845E-01
   0.8884589      0.1167266E-01
   0.8821294      0.1215616E-01
   0.8757839      0.1264066E-01
   0.8694327      0.1312610E-01
   0.8630818      0.1361125E-01
   0.8567383      0.1409649E-01
   0.8504124      0.1457964E-01
   0.8441130      0.1505858E-01
   0.8378716      0.1554121E-01
   0.8317339      0.1601315E-01
   0.8256333      0.1643824E-01
   0.8194463      0.1684018E-01
   0.8131693      0.1725620E-01
   0.8068528      0.1767784E-01
   0.8005136      0.1809833E-01
   0.7941623      0.1851980E-01
   0.7878128      0.1894211E-01
   0.7814784      0.1936296E-01
   0.7751687      0.1977953E-01
   0.7689090      0.2019894E-01
   0.7627502      0.2061447E-01
   0.7566502      0.2098718E-01
   0.7504795      0.2132780E-01
   0.7442121      0.2167875E-01
   0.7379010      0.2203713E-01
   0.7315698      0.2239400E-01
   0.7252336      0.2275182E-01
   0.7189106      0.2310779E-01
   0.7126152      0.2346129E-01
   0.7063897      0.2382064E-01
   0.7002659      0.2416182E-01
   0.6941477      0.2445477E-01
   0.6879301      0.2473459E-01
   0.6816366      0.2502785E-01
   0.6753128      0.2532261E-01
   0.6689741      0.2561647E-01
   0.6626382      0.2591107E-01
   0.6563209      0.2620229E-01
   0.6500434      0.2649514E-01
   0.6438584      0.2679094E-01
   0.6377514      0.2705161E-01
   0.6315943      0.2727156E-01
   0.6253329      0.2749452E-01
   0.6190186      0.2772726E-01
   0.6126901      0.2795835E-01
   0.6063687      0.2818595E-01
   0.6000851      0.2841638E-01
   0.5938956      0.2865062E-01
   0.5877854      0.2885063E-01
   0.5816268      0.2900922E-01
   0.5753639      0.2916955E-01
   0.5690477      0.2933921E-01
   0.5627173      0.2950710E-01
   0.5563939      0.2967155E-01
   0.5501084      0.2983917E-01
   0.5439169      0.3001162E-01
   0.5378060      0.3015074E-01
   0.5316478      0.3024782E-01
   0.5253865      0.3034567E-01
   0.5190720      0.3045185E-01
   0.5127347      0.3055596E-01
   0.5063888      0.3066031E-01
   0.5000534      0.3076421E-01
   0.4937423      0.3086563E-01
   0.4874904      0.3097465E-01
   0.4813428      0.3107718E-01
   0.4752277      0.3113372E-01
   0.4690227      0.3116445E-01
   0.4627293      0.3120463E-01
   0.4563977      0.3124731E-01
   0.4500438      0.3128758E-01
   0.4436785      0.3132823E-01
   0.4373159      0.3136980E-01
   0.4309696      0.3141061E-01
   0.4246491      0.3144876E-01
   0.4183823      0.3149369E-01
   0.4122193      0.3153835E-01
   0.4061082      0.3154095E-01
   0.3999202      0.3151044E-01
   0.3936380      0.3148633E-01
   0.3873150      0.3146592E-01
   0.3809729      0.3144287E-01
   0.3746274      0.3142065E-01
   0.3682966      0.3139698E-01
   0.3619958      0.3137330E-01
   0.3557704      0.3135986E-01
   0.3496451      0.3132987E-01
   0.3435145      0.3125169E-01
   0.3372816      0.3115891E-01
   0.3309778      0.3107503E-01
   0.3246459      0.3098996E-01
   0.3183005      0.3090355E-01
   0.3119599      0.3081790E-01
   0.3056394      0.3072987E-01
   0.2993629      0.3064734E-01
   0.2931836      0.3057111E-01
   0.2870741      0.3045975E-01
   0.2809040      0.3030786E-01
   0.2746320      0.3015625E-01
   0.2683124      0.3001013E-01
   0.2619814      0.2986108E-01
   0.2556600      0.2970930E-01
   0.2493815      0.2956413E-01
   0.2432017      0.2942614E-01
   0.2370926      0.2925377E-01
   0.2309240      0.2904026E-01
   0.2246536      0.2882596E-01
   0.2183357      0.2861667E-01
   0.2120060      0.2840434E-01
   0.2056853      0.2818941E-01
   0.1994065      0.2798135E-01
   0.1932253      0.2778139E-01
   0.1871144      0.2754849E-01
   0.1809459      0.2727330E-01
   0.1746916      0.2699446E-01
   0.1684486      0.2672972E-01
   0.1623123      0.2646781E-01
   0.1562513      0.2616551E-01
   0.1501571      0.2583234E-01
   0.1440585      0.2551209E-01
   0.1380007      0.2516921E-01
   0.1318815      0.2477672E-01
   0.1256499      0.2437289E-01
   0.1193832      0.2397899E-01
   0.1131693      0.2358964E-01
   0.1070352      0.2317737E-01
   0.1009397      0.2272175E-01
   0.9482822E-01  0.2221986E-01
   0.8867172E-01  0.2170057E-01
   0.8250689E-01  0.2118833E-01
   0.7642608E-01  0.2066177E-01
   0.7047940E-01  0.2009078E-01
   0.6452892E-01  0.1943836E-01
   0.5845674E-01  0.1872212E-01
   0.5243730E-01  0.1798485E-01
   0.4659820E-01  0.1721060E-01
   0.4090046E-01  0.1637578E-01
   0.3537587E-01  0.1547928E-01
   0.3013378E-01  0.1452708E-01
   0.2528398E-01  0.1353085E-01
   0.2092881E-01  0.1250540E-01
   0.1713090E-01  0.1147613E-01
   0.1390837E-01  0.1045312E-01
   0.1122741E-01  0.9450923E-02
   0.9003065E-02  0.8483220E-02
   0.7144136E-02  0.7571247E-02
   0.5584908E-02  0.6740644E-02
   0.4271316E-02  0.5995985E-02
   0.3179483E-02  0.5293295E-02
   0.2294167E-02  0.4586846E-02
