E392  (10.15%)
   0.2546809      0.8282484E-01
   0.2483239      0.8219628E-01
   0.2419721      0.8153295E-01
   0.2356269      0.8083492E-01
   0.2292896      0.8010227E-01
   0.2229617      0.7933485E-01
   0.2166448      0.7853216E-01
   0.2103403      0.7769372E-01
   0.2040495      0.7681904E-01
   0.1977736      0.7590769E-01
   0.1915137      0.7495919E-01
   0.1852708      0.7397296E-01
   0.1790460      0.7294820E-01
   0.1728405      0.7188410E-01
   0.1666555      0.7077989E-01
   0.1604921      0.6963485E-01
   0.1543516      0.6844829E-01
   0.1482355      0.6721925E-01
   0.1421458      0.6594662E-01
   0.1360853      0.6462949E-01
   0.1300570      0.6326716E-01
   0.1240647      0.6185916E-01
   0.1181125      0.6040503E-01
   0.1122047      0.5890360E-01
   0.1063445      0.5735357E-01
   0.1005346      0.5575357E-01
   0.9477680E-01  0.5410217E-01
   0.8907278E-01  0.5239756E-01
   0.8342874E-01  0.5063764E-01
   0.7785754E-01  0.4882264E-01
   0.7237764E-01  0.4695562E-01
   0.6701138E-01  0.4504235E-01
   0.6178116E-01  0.4308877E-01
   0.5669854E-01  0.4109644E-01
   0.5176167E-01  0.3906281E-01
   0.4695918E-01  0.3698168E-01
   0.4227859E-01  0.3484482E-01
   0.3775068E-01  0.3266071E-01
   0.3346430E-01  0.3047199E-01
   0.2951951E-01  0.2833998E-01
   0.2597815E-01  0.2631558E-01
   0.2283742E-01  0.2440813E-01
   0.2004370E-01  0.2259876E-01
   0.1753536E-01  0.2086304E-01
   0.1525931E-01  0.1917837E-01
   0.1317515E-01  0.1752968E-01
   0.1127118E-01  0.1592953E-01
   0.9559226E-02  0.1441115E-01
   0.8046356E-02  0.1300441E-01
   0.6723582E-02  0.1172301E-01
   0.5569770E-02  0.1056493E-01
   0.4566515E-02  0.9513334E-02
   0.3701819E-02  0.8540632E-02
   0.2959590E-02  0.7624196E-02
   0.2324343E-02  0.6747356E-02
   0.1782996E-02  0.5897881E-02
   0.1324973E-02  0.5066646E-02
   0.9418536E-03  0.4246664E-02
   0.6269630E-03  0.3432429E-02
   0.3756380E-03  0.2621245E-02
   0.1874748E-03  0.1820058E-02
   0.6338436E-04  0.1036515E-02
   0.4715308E-05  0.2759574E-03
   0.1370618E-04 -0.4576619E-03
   0.9391643E-04 -0.1161124E-02
   0.2507564E-03 -0.1831436E-02
   0.4922543E-03 -0.2465386E-02
   0.8258337E-03 -0.3062449E-02
   0.1252370E-02 -0.3629044E-02
   0.1774212E-02 -0.4171788E-02
   0.2396563E-02 -0.4696927E-02
   0.3127593E-02 -0.5210944E-02
   0.3978460E-02 -0.5721284E-02
   0.4962393E-02 -0.6237320E-02
   0.6090134E-02 -0.6771560E-02
   0.7364842E-02 -0.7337495E-02
   0.8807333E-02 -0.7938047E-02
   0.1044149E-01 -0.8568419E-02
   0.1227577E-01 -0.9215661E-02
   0.1429358E-01 -0.9859751E-02
   0.1646536E-01 -0.1048316E-01
   0.1878974E-01 -0.1108397E-01
   0.2130974E-01 -0.1167085E-01
   0.2408792E-01 -0.1225132E-01
   0.2721197E-01 -0.1283386E-01
   0.3080122E-01 -0.1342822E-01
   0.3499032E-01 -0.1404349E-01
   0.3982756E-01 -0.1467233E-01
   0.4518476E-01 -0.1527870E-01
   0.5079579E-01 -0.1582526E-01
   0.5645417E-01 -0.1629930E-01
   0.6214542E-01 -0.1671131E-01
   0.6793476E-01 -0.1707183E-01
   0.7387149E-01 -0.1738759E-01
   0.7997929E-01 -0.1766327E-01
   0.8624488E-01 -0.1790240E-01
   0.9262110E-01 -0.1810590E-01
   0.9905964E-01 -0.1827403E-01
   0.1055244     -0.1840856E-01
   0.1119955     -0.1851230E-01
   0.1184704     -0.1858858E-01
   0.1249576     -0.1863991E-01
   0.1314654     -0.1866812E-01
   0.1379987     -0.1867492E-01
   0.1445595     -0.1866202E-01
   0.1511463     -0.1863118E-01
   0.1577543     -0.1858395E-01
   0.1643783     -0.1852129E-01
   0.1710137     -0.1844408E-01
   0.1776573     -0.1835322E-01
   0.1843068     -0.1824964E-01
   0.1909613     -0.1813428E-01
   0.1976208     -0.1800797E-01
   0.2042860     -0.1787126E-01
   0.2109571     -0.1772466E-01
   0.2176343     -0.1756869E-01
   0.2243173     -0.1740386E-01
   0.2310058     -0.1723072E-01
   0.2376991     -0.1704980E-01
   0.2443965     -0.1686149E-01
   0.2510973     -0.1666604E-01
   0.2578006     -0.1646368E-01
   0.2645060     -0.1625464E-01
   0.2712131     -0.1603917E-01
   0.2779213     -0.1581750E-01
   0.2846305     -0.1558985E-01
   0.2913406     -0.1535639E-01
   0.2980513     -0.1511720E-01
   0.3047625     -0.1487233E-01
   0.3114744     -0.1462187E-01
   0.3181868     -0.1436589E-01
   0.3248998     -0.1410445E-01
   0.3316135     -0.1383762E-01
   0.3383280     -0.1356549E-01
   0.3450435     -0.1328817E-01
   0.3517601     -0.1300581E-01
   0.3584779     -0.1271853E-01
   0.3651970     -0.1242648E-01
   0.3719177     -0.1212978E-01
   0.3786399     -0.1182857E-01
   0.3853638     -0.1152300E-01
   0.3920896     -0.1121323E-01
   0.3988173     -0.1089951E-01
   0.4055471     -0.1058208E-01
   0.4122792     -0.1026119E-01
   0.4190138     -0.9937072E-02
   0.4257511     -0.9609967E-02
   0.4324915     -0.9280116E-02
   0.4392351     -0.8947756E-02
   0.4459823     -0.8613132E-02
   0.4527331     -0.8276504E-02
   0.4594876     -0.7938142E-02
   0.4662454     -0.7598328E-02
   0.4730061     -0.7257354E-02
   0.4797691     -0.6915525E-02
   0.4865333     -0.6573155E-02
   0.4932979     -0.6230572E-02
   0.5000614     -0.5888141E-02
   0.5068230     -0.5546260E-02
   0.5135816     -0.5205320E-02
   0.5203366     -0.4865698E-02
   0.5270878     -0.4527756E-02
   0.5338348     -0.4191847E-02
   0.5405778     -0.3858308E-02
   0.5473169     -0.3527465E-02
   0.5540528     -0.3199594E-02
   0.5607857     -0.2874895E-02
   0.5675162     -0.2553567E-02
   0.5742446     -0.2235810E-02
   0.5809711     -0.1921829E-02
   0.5876958     -0.1611831E-02
   0.5944190     -0.1306028E-02
   0.6011405     -0.1004635E-02
   0.6078603     -0.7078574E-03
   0.6145784     -0.4158640E-03
   0.6212948     -0.1288171E-03
   0.6280095      0.1531238E-03
   0.6347226      0.4298009E-03
   0.6414341      0.7010588E-03
   0.6481444      0.9667433E-03
   0.6548535      0.1226702E-02
   0.6615618      0.1480797E-02
   0.6682694      0.1728928E-02
   0.6749765      0.1970995E-02
   0.6816829      0.2206896E-02
   0.6883887      0.2436523E-02
   0.6950935      0.2659766E-02
   0.7017969      0.2876513E-02
   0.7084984      0.3086647E-02
   0.7151976      0.3289975E-02
   0.7218939      0.3486193E-02
   0.7285870      0.3674996E-02
   0.7352769      0.3856084E-02
   0.7419636      0.4029165E-02
   0.7486472      0.4193949E-02
   0.7553283      0.4350153E-02
   0.7620074      0.4497511E-02
   0.7686850      0.4635856E-02
   0.7753615      0.4765050E-02
   0.7820368      0.4884946E-02
   0.7887109      0.4995395E-02
   0.7953834      0.5096245E-02
   0.8020536      0.5187342E-02
   0.8087206      0.5268501E-02
   0.8153836      0.5339335E-02
   0.8220419      0.5399393E-02
   0.8286951      0.5448234E-02
   0.8353432      0.5485420E-02
   0.8419863      0.5510518E-02
   0.8486250      0.5523097E-02
   0.8552598      0.5522736E-02
   0.8618910      0.5509034E-02
   0.8685181      0.5481590E-02
   0.8751403      0.5440016E-02
   0.8817560      0.5383936E-02
   0.8883631      0.5312971E-02
   0.8949591      0.5226252E-02
   0.9015414      0.5122466E-02
   0.9081073      0.5000322E-02
   0.9146544      0.4858580E-02
   0.9211803      0.4696041E-02
   0.9276823      0.4511170E-02
   0.9341562      0.4301981E-02
   0.9405956      0.4066635E-02
   0.9469927      0.3803551E-02
   0.9533372      0.3511236E-02
   0.9596110      0.3187762E-02
   0.9657819      0.2832281E-02
   0.9718080      0.2445717E-02
   0.9776353      0.2031318E-02
   0.9831684      0.1597522E-02
   0.9882971      0.1157509E-02
   0.9929297      0.7262162E-03
   0.9969746      0.3212196E-03
    1.000000      0.2710505E-19
