E211  (10.96%)
    1.000000     -0.4404571E-19
   0.9969049      0.7531797E-03
   0.9929193      0.1801441E-02
   0.9884461      0.3057643E-02
   0.9834890      0.4505063E-02
   0.9781206      0.6102365E-02
   0.9724726      0.7786195E-02
   0.9666762      0.9487362E-02
   0.9608248      0.1116004E-01
   0.9549693      0.1277648E-01
   0.9491117      0.1432447E-01
   0.9432231      0.1580946E-01
   0.9372772      0.1724171E-01
   0.9312566      0.1862858E-01
   0.9251536      0.1997493E-01
   0.9189684      0.2128492E-01
   0.9127048      0.2256313E-01
   0.9063694      0.2381411E-01
   0.8999719      0.2504239E-01
   0.8935245      0.2625104E-01
   0.8870388      0.2743993E-01
   0.8805244      0.2860902E-01
   0.8739885      0.2975885E-01
   0.8674358      0.3089054E-01
   0.8608683      0.3200537E-01
   0.8542870      0.3310400E-01
   0.8476931      0.3418699E-01
   0.8410875      0.3525491E-01
   0.8344716      0.3630831E-01
   0.8278466      0.3734775E-01
   0.8212139      0.3837350E-01
   0.8145744      0.3938575E-01
   0.8079291      0.4038470E-01
   0.8012784      0.4137061E-01
   0.7946227      0.4234378E-01
   0.7879620      0.4330452E-01
   0.7812965      0.4425315E-01
   0.7746259      0.4518993E-01
   0.7679506      0.4611510E-01
   0.7612707      0.4702890E-01
   0.7545867      0.4793152E-01
   0.7478993      0.4882317E-01
   0.7412090      0.4970395E-01
   0.7345165      0.5057382E-01
   0.7278223      0.5143273E-01
   0.7211265      0.5228067E-01
   0.7144294      0.5311764E-01
   0.7077309      0.5394367E-01
   0.7010309      0.5475880E-01
   0.6943289      0.5556310E-01
   0.6876248      0.5635665E-01
   0.6809186      0.5713954E-01
   0.6742103      0.5791179E-01
   0.6675002      0.5867345E-01
   0.6607887      0.5942452E-01
   0.6540763      0.6016502E-01
   0.6473637      0.6089480E-01
   0.6406515      0.6161362E-01
   0.6339401      0.6232123E-01
   0.6272299      0.6301739E-01
   0.6205209      0.6370188E-01
   0.6138131      0.6437451E-01
   0.6071065      0.6503508E-01
   0.6004008      0.6568343E-01
   0.5936958      0.6631940E-01
   0.5869913      0.6694282E-01
   0.5802873      0.6755351E-01
   0.5735841      0.6815128E-01
   0.5668818      0.6873594E-01
   0.5601808      0.6930727E-01
   0.5534817      0.6986504E-01
   0.5467850      0.7040882E-01
   0.5400912      0.7093811E-01
   0.5334008      0.7145238E-01
   0.5267143      0.7195114E-01
   0.5200322      0.7243391E-01
   0.5133547      0.7290020E-01
   0.5066823      0.7334953E-01
   0.5000152      0.7378141E-01
   0.4933537      0.7419531E-01
   0.4866976      0.7459069E-01
   0.4800467      0.7496705E-01
   0.4734006      0.7532389E-01
   0.4667587      0.7566071E-01
   0.4601200      0.7597703E-01
   0.4534837      0.7627239E-01
   0.4468487      0.7654660E-01
   0.4402144      0.7679954E-01
   0.4335807      0.7703107E-01
   0.4269476      0.7724101E-01
   0.4203156      0.7742922E-01
   0.4136856      0.7759550E-01
   0.4070588      0.7773969E-01
   0.4004367      0.7786136E-01
   0.3938204      0.7795990E-01
   0.3872106      0.7803471E-01
   0.3806078      0.7808518E-01
   0.3740120      0.7811075E-01
   0.3674227      0.7811084E-01
   0.3608392      0.7808487E-01
   0.3542606      0.7803237E-01
   0.3476858      0.7795306E-01
   0.3411144      0.7784667E-01
   0.3345463      0.7771294E-01
   0.3279817      0.7755159E-01
   0.3214209      0.7736237E-01
   0.3148650      0.7714504E-01
   0.3083151      0.7689929E-01
   0.3017720      0.7662465E-01
   0.2952366      0.7632062E-01
   0.2887089      0.7598671E-01
   0.2821891      0.7562243E-01
   0.2756766      0.7522723E-01
   0.2691706      0.7480056E-01
   0.2626703      0.7434206E-01
   0.2561748      0.7385155E-01
   0.2496838      0.7332885E-01
